ID_adiposity_cancer	b	se	p	exposure	adiposity	cancer	group	method	protein	ID1	order	x_axis	ID
NA	0.0996998347932492	0.0529572041989913	0.0609993538720643	BMI	BMI	overall	Female	MVMR	NNMT	BMI	143	NNMT	BMI_19376_74_overall_Female
NA	0.214680871282537	0.0761691484812887	0.00524182118033183	BMI	BMI	proximal	Female	MVMR	NNMT	BMI	143	NNMT	BMI_19376_74_proximal_Female
NA	0.215828049027177	0.0513127890024953	3.15483714676958e-05	BMI	BMI	proximal	Sex-combined	MVMR	NNMT	BMI	143	NNMT	BMI_19376_74_proximal_Sex-combined
NA	0.0155007355490431	0.0840166348865336	0.853785511422743	BMI	BMI	rectal	Female	MVMR	NNMT	BMI	143	NNMT	BMI_19376_74_rectal_Female
NA	0.000630834228132726	0.102638171849578	0.995101358373358	19376_74	BMI	colon	Female	MVMR	NNMT	protein	143	NNMT	BMI_19376_74_colon_Female
NA	0.0367896123178338	0.0909819159235985	0.686319205059227	19376_74	BMI	overall	Female	MVMR	NNMT	protein	143	NNMT	BMI_19376_74_overall_Female
NA	0.00900970075951071	0.131153333347162	0.945290825325874	19376_74	BMI	proximal	Female	MVMR	NNMT	protein	143	NNMT	BMI_19376_74_proximal_Female
NA	-0.0651774965921002	0.0791721888147732	0.410823125785178	19376_74	BMI	proximal	Sex-combined	MVMR	NNMT	protein	143	NNMT	BMI_19376_74_proximal_Sex-combined
NA	0.10906261336035	0.144389598279379	0.450813751335671	19376_74	BMI	rectal	Female	MVMR	NNMT	protein	143	NNMT	BMI_19376_74_rectal_Female
NA	0.194681252433696	0.0765234813360288	0.0116040371980365	BMI	BMI	proximal	Female	MVMR	NODAL	BMI	144	NODAL	BMI_15692_300_proximal_Female
NA	0.148481188996609	0.13402771953896	0.269073482001671	15692_300	BMI	proximal	Female	MVMR	NODAL	protein	144	NODAL	BMI_15692_300_proximal_Female
NA	0.166181929583372	0.0565354406519777	0.00357050576912748	WHR	WHR	colon	Sex-combined	MVMR	NPTX2	WHR	145	NPTX2	WHR_6521_35_colon_Sex-combined
NA	0.0624789095078732	0.0465178334129809	0.180353577143313	6521_35	WHR	colon	Sex-combined	MVMR	NPTX2	protein	145	NPTX2	WHR_6521_35_colon_Sex-combined
NA	0.211431080309009	0.0755209587956771	0.00554688100318597	BMI	BMI	proximal	Female	MVMR	NR4A1	BMI	146	NR4A1	BMI_8089_173_proximal_Female
NA	0.0182071827899216	0.0833484773550012	0.827273275136881	BMI	BMI	rectal	Female	MVMR	NR4A1	BMI	146	NR4A1	BMI_8089_173_rectal_Female
NA	0.0429822062239665	0.14670119369201	0.769790523132371	8089_173	BMI	proximal	Female	MVMR	NR4A1	protein	146	NR4A1	BMI_8089_173_proximal_Female
NA	0.119003230190014	0.162099122585692	0.46360554456036	8089_173	BMI	rectal	Female	MVMR	NR4A1	protein	146	NR4A1	BMI_8089_173_rectal_Female
NA	0.175413214698032	0.0762508208641748	0.0223094329145431	BMI	BMI	proximal	Female	MVMR	NR5A2	BMI	147	NR5A2	BMI_12444_39_proximal_Female
NA	0.321748982957627	0.157591156965448	0.0423158414619929	12444_39	BMI	proximal	Female	MVMR	NR5A2	protein	147	NR5A2	BMI_12444_39_proximal_Female
NA	0.187820140546143	0.042072498590266	1.02470695089671e-05	BMI	BMI	colon	Sex-combined	MVMR	NSF	BMI	148	NSF	BMI_13992_12_colon_Sex-combined
NA	0.0511597433938749	0.0672974128103833	0.447543701162579	13992_12	BMI	colon	Sex-combined	MVMR	NSF	protein	148	NSF	BMI_13992_12_colon_Sex-combined
NA	0.161269951070708	0.0580624924178603	0.00591766497586528	BMI	BMI	colon	Female	MVMR	NUD12	BMI	149	NUD12	BMI_13947_371_colon_Female
NA	0.0984195204421833	0.0514029564242368	0.0567441731770022	BMI	BMI	overall	Female	MVMR	NUD12	BMI	149	NUD12	BMI_13947_371_overall_Female
NA	0.0799710575841842	0.0407566360059208	0.0509190345640051	13947_371	BMI	colon	Female	MVMR	NUD12	protein	149	NUD12	BMI_13947_371_colon_Female
NA	0.0538350599323641	0.0363636635248019	0.140083467143455	13947_371	BMI	overall	Female	MVMR	NUD12	protein	149	NUD12	BMI_13947_371_overall_Female
NA	-0.00759336879022526	0.0847255638947782	0.92866403924833	BMI	BMI	rectal	Female	MVMR	P5CR1	BMI	150	P5CR1	BMI_18170_46_rectal_Female
NA	0.264598063870537	0.163252308158893	0.106420546452553	18170_46	BMI	rectal	Female	MVMR	P5CR1	protein	150	P5CR1	BMI_18170_46_rectal_Female
NA	0.00279211675871958	0.0845715165190539	0.973691123603447	BMI	BMI	rectal	Female	MVMR	PA2GC	BMI	151	PA2GC	BMI_8850_5_rectal_Female
NA	0.173225301788506	0.140356958290338	0.218385734903652	8850_5	BMI	rectal	Female	MVMR	PA2GC	protein	151	PA2GC	BMI_8850_5_rectal_Female
NA	0.217512069414495	0.0810120810430051	0.00787913806946003	BMI	BMI	distal	Male	MVMR	PAPP2	BMI	152	PAPP2	BMI_5756_66_distal_Male
NA	0.0749617629921811	0.147562509015425	0.612027453346731	5756_66	BMI	distal	Male	MVMR	PAPP2	protein	152	PAPP2	BMI_5756_66_distal_Male
NA	0.0910378639208333	0.054280747730076	0.0948566474152072	BMI	BMI	overall	Female	MVMR	paraoxonase 1	BMI	153	paraoxonase 1	BMI_4261_55_overall_Female
NA	0.266045289519523	0.0752727387559287	0.000510357969873815	BMI	BMI	proximal	Male	MVMR	paraoxonase 1	BMI	153	paraoxonase 1	BMI_4261_55_proximal_Male
NA	-0.0113506744128161	0.0858212833650057	0.894893725942335	BMI	BMI	rectal	Female	MVMR	paraoxonase 1	BMI	153	paraoxonase 1	BMI_4261_55_rectal_Female
NA	0.084780741566963	0.100909029299732	0.401678065783927	4261_55	BMI	overall	Female	MVMR	paraoxonase 1	protein	153	paraoxonase 1	BMI_4261_55_overall_Female
NA	0.073728404868985	0.149759721058741	0.62305309632343	4261_55	BMI	proximal	Male	MVMR	paraoxonase 1	protein	153	paraoxonase 1	BMI_4261_55_proximal_Male
NA	0.251635965431271	0.159737683696051	0.116548122416304	4261_55	BMI	rectal	Female	MVMR	paraoxonase 1	protein	153	paraoxonase 1	BMI_4261_55_rectal_Female
NA	0.173544940545295	0.0592516655543436	0.00374017313582739	BMI	BMI	colon	Female	MVMR	PCDA7	BMI	154	PCDA7	BMI_8758_2_colon_Female
NA	0.217335735332845	0.0514839821521676	2.95598346307198e-05	BMI	BMI	proximal	Sex-combined	MVMR	PCDA7	BMI	154	PCDA7	BMI_8758_2_proximal_Sex-combined
NA	-0.0283071149709888	0.0979912099777196	0.772935735059254	8758_2	BMI	colon	Female	MVMR	PCDA7	protein	154	PCDA7	BMI_8758_2_colon_Female
NA	-0.067507899685138	0.0779076406104176	0.386686082813777	8758_2	BMI	proximal	Sex-combined	MVMR	PCDA7	protein	154	PCDA7	BMI_8758_2_proximal_Sex-combined
NA	0.150456863549236	0.0617860175479325	0.015641326226697	BMI	BMI	colon	Female	MVMR	PCYXL	BMI	155	PCYXL	BMI_5599_88_colon_Female
NA	0.20119410664592	0.0814195473798315	0.014328461314395	BMI	BMI	distal	Male	MVMR	PCYXL	BMI	155	PCYXL	BMI_5599_88_distal_Male
NA	0.0758088485964793	0.0547505000519433	0.167497710925027	BMI	BMI	overall	Female	MVMR	PCYXL	BMI	155	PCYXL	BMI_5599_88_overall_Female
NA	0.151489434864009	0.0378705199143915	7.4343802008841e-05	BMI	BMI	overall	Sex-combined	MVMR	PCYXL	BMI	155	PCYXL	BMI_5599_88_overall_Sex-combined
NA	0.110224637552608	0.108562994866603	0.311017747117203	5599_88	BMI	colon	Female	MVMR	PCYXL	protein	155	PCYXL	BMI_5599_88_colon_Female
NA	0.220186712189885	0.157414700598124	0.163470906917553	5599_88	BMI	distal	Male	MVMR	PCYXL	protein	155	PCYXL	BMI_5599_88_distal_Male
NA	0.158428091083175	0.0963304078575894	0.101399949623159	5599_88	BMI	overall	Female	MVMR	PCYXL	protein	155	PCYXL	BMI_5599_88_overall_Female
NA	-0.0333799649111857	0.0589884156041564	0.571771076085428	5599_88	BMI	overall	Sex-combined	MVMR	PCYXL	protein	155	PCYXL	BMI_5599_88_overall_Sex-combined
NA	0.00645818602413801	0.0845484282098588	0.939179062172765	BMI	BMI	rectal	Female	MVMR	PDCL2	BMI	156	PDCL2	BMI_14192_31_rectal_Female
NA	0.167628262021407	0.15383486771062	0.276991864409503	14192_31	BMI	rectal	Female	MVMR	PDCL2	protein	156	PDCL2	BMI_14192_31_rectal_Female
NA	0.201127603596944	0.0808670644715548	0.0137169127930792	BMI	BMI	distal	Male	MVMR	PFD1	BMI	157	PFD1	BMI_19242_21_distal_Male
NA	0.21985422327417	0.150318973846731	0.145190904875969	19242_21	BMI	distal	Male	MVMR	PFD1	protein	157	PFD1	BMI_19242_21_distal_Male
NA	0.201853249707916	0.0760492622618145	0.00849391669260571	BMI	BMI	proximal	Female	MVMR	PFD2	BMI	158	PFD2	BMI_19243_2_proximal_Female
NA	0.101685130303467	0.12432631059004	0.414252570152562	19243_2	BMI	proximal	Female	MVMR	PFD2	protein	158	PFD2	BMI_19243_2_proximal_Female
NA	0.0994664907770886	0.0762876667557238	0.193576704620577	BMI	BMI	distal	Female	MVMR	PGCB	BMI	159	PGCB	BMI_3461_58_distal_Female
NA	-0.129349862275776	0.0939311721032286	0.169811950505526	3461_58	BMI	distal	Female	MVMR	PGCB	protein	159	PGCB	BMI_3461_58_distal_Female
NA	0.265162642281028	0.0639810626998502	5.07640157763116e-05	BMI	BMI	colon	Male	MVMR	PIAS4	BMI	160	PIAS4	BMI_10342_55_colon_Male
NA	0.138710030143216	0.120301859265662	0.250315010125199	10342_55	BMI	colon	Male	MVMR	PIAS4	protein	160	PIAS4	BMI_10342_55_colon_Male
NA	0.264552075555737	0.0749910421066147	0.000522527971673089	BMI	BMI	proximal	Male	MVMR	PLBL1	BMI	161	PLBL1	BMI_6315_58_proximal_Male
NA	0.086031076441608	0.151986900998723	0.572015566866667	6315_58	BMI	proximal	Male	MVMR	PLBL1	protein	161	PLBL1	BMI_6315_58_proximal_Male
NA	0.208362281681501	0.0811256373488241	0.010965273765317	BMI	BMI	distal	Male	MVMR	PlGF	BMI	162	PlGF	BMI_3078_1_distal_Male
NA	0.171714479334744	0.168725621431774	0.310074763673682	3078_1	BMI	distal	Male	MVMR	PlGF	protein	162	PlGF	BMI_3078_1_distal_Male
NA	0.19127383508015	0.0757045816347052	0.0121843515963379	BMI	BMI	proximal	Female	MVMR	PNMT	BMI	163	PNMT	BMI_17204_17_proximal_Female
NA	0.204742666850476	0.137936571976528	0.13908015116085	17204_17	BMI	proximal	Female	MVMR	PNMT	protein	163	PNMT	BMI_17204_17_proximal_Female
NA	0.205783666897322	0.0761362453360661	0.00738131949314707	BMI	BMI	proximal	Female	MVMR	POTEG	BMI	164	POTEG	BMI_7960_53_proximal_Female
NA	0.0814663833688399	0.127375531043476	0.523076359913759	7960_53	BMI	proximal	Female	MVMR	POTEG	protein	164	POTEG	BMI_7960_53_proximal_Female
NA	0.209299517132722	0.0581405324506566	0.000354916982842733	BMI	BMI	proximal	Sex-combined	MVMR	PPR1A	BMI	165	PPR1A	BMI_17706_4_proximal_Sex-combined
NA	0.000776115544609561	0.0815437921821622	0.992410381517894	17706_4	BMI	proximal	Sex-combined	MVMR	PPR1A	protein	165	PPR1A	BMI_17706_4_proximal_Sex-combined
NA	0.210018501860591	0.0767250146184158	0.00667477774692809	BMI	BMI	proximal	Female	MVMR	PRC1	BMI	166	PRC1	BMI_11591_43_proximal_Female
NA	0.216562471906335	0.0801346566435543	0.00748631722851635	BMI	BMI	distal	Male	MVMR	PRC1	BMI	166	PRC1	BMI_15310_61_distal_Male
NA	0.0346717477620799	0.13821771307238	0.802153031030196	11591_43	BMI	proximal	Female	MVMR	PRC1	protein	166	PRC1	BMI_11591_43_proximal_Female
NA	0.0895203980720784	0.119373628520754	0.454203477211095	15310_61	BMI	distal	Male	MVMR	PRC1	protein	166	PRC1	BMI_15310_61_distal_Male
NA	0.261525637853825	0.0640096567875542	6.41438551113173e-05	BMI	BMI	colon	Male	MVMR	PRP6	BMI	167	PRP6	BMI_9012_1_colon_Male
NA	0.174956287865621	0.127348698699932	0.171069657387562	9012_1	BMI	colon	Male	MVMR	PRP6	protein	167	PRP6	BMI_9012_1_colon_Male
NA	0.196678562717688	0.0532801892164442	0.000251221323025974	BMI	BMI	proximal	Sex-combined	MVMR	PSB3	BMI	168	PSB3	BMI_18339_207_proximal_Sex-combined
NA	0.186026736413593	0.0689754601598036	0.00743853099837587	WHR	WHR	proximal	Sex-combined	MVMR	PSB3	WHR	168	PSB3	WHR_18339_207_proximal_Sex-combined
NA	0.0633195355566313	0.077631054232326	0.415146403183517	18339_207	BMI	proximal	Sex-combined	MVMR	PSB3	protein	168	PSB3	BMI_18339_207_proximal_Sex-combined
NA	0.0208418807100134	0.0895951797019111	0.816231219599729	18339_207	WHR	proximal	Sex-combined	MVMR	PSB3	protein	168	PSB3	WHR_18339_207_proximal_Sex-combined
NA	0.200326926720858	0.0818032590953538	0.0152133537960003	BMI	BMI	distal	Male	MVMR	PTN13	BMI	169	PTN13	BMI_12664_19_distal_Male
NA	0.183486576473129	0.07826680046014	0.0199036823512749	BMI	BMI	proximal	Female	MVMR	PTN13	BMI	169	PTN13	BMI_12664_19_proximal_Female
NA	0.209097162969225	0.168806087003964	0.216952064784176	12664_19	BMI	distal	Male	MVMR	PTN13	protein	169	PTN13	BMI_12664_19_distal_Male
NA	0.188285140733234	0.14584788965411	0.197999253017509	12664_19	BMI	proximal	Female	MVMR	PTN13	protein	169	PTN13	BMI_12664_19_proximal_Female
NA	0.161735266160009	0.0529990515154043	0.00241480919238185	BMI	BMI	distal	Sex-combined	MVMR	PTP-1B	BMI	170	PTP-1B	BMI_3005_5_distal_Sex-combined
NA	0.20254595976001	0.0515452491096299	9.89656779594898e-05	BMI	BMI	proximal	Sex-combined	MVMR	PTP-1B	BMI	170	PTP-1B	BMI_3005_5_proximal_Sex-combined
NA	0.0748026292946754	0.0893832266157872	0.403121027830704	3005_5	BMI	distal	Sex-combined	MVMR	PTP-1B	protein	170	PTP-1B	BMI_3005_5_distal_Sex-combined
NA	0.0588026477688161	0.0869090573309885	0.499018707983329	3005_5	BMI	proximal	Sex-combined	MVMR	PTP-1B	protein	170	PTP-1B	BMI_3005_5_proximal_Sex-combined
NA	0.151093461990145	0.0634047754086076	0.0179750292548967	BMI	BMI	colon	Female	MVMR	RBBP4	BMI	171	RBBP4	BMI_15331_47_colon_Female
NA	0.0858321583368906	0.0805301367969685	0.287599636218594	BMI	BMI	distal	Female	MVMR	RBBP4	BMI	171	RBBP4	BMI_15331_47_distal_Female
NA	0.198186508553844	0.0805742376000666	0.0146339010061764	BMI	BMI	proximal	Female	MVMR	RBBP4	BMI	171	RBBP4	BMI_15331_47_proximal_Female
NA	0.08056039073482	0.107920725973738	0.456131559593302	15331_47	BMI	colon	Female	MVMR	RBBP4	protein	171	RBBP4	BMI_15331_47_colon_Female
NA	0.142372529535636	0.137028647174244	0.299882517902626	15331_47	BMI	distal	Female	MVMR	RBBP4	protein	171	RBBP4	BMI_15331_47_distal_Female
NA	0.0766521475858173	0.137109255880958	0.576658469095241	15331_47	BMI	proximal	Female	MVMR	RBBP4	protein	171	RBBP4	BMI_15331_47_proximal_Female
NA	0.201419316745702	0.0764025702784386	0.00894763066481133	BMI	BMI	proximal	Female	MVMR	RBSK	BMI	172	RBSK	BMI_19467_3_proximal_Female
NA	0.0153560542863234	0.0843431482911847	0.855689589561769	BMI	BMI	rectal	Female	MVMR	RBSK	BMI	172	RBSK	BMI_19467_3_rectal_Female
NA	0.189394889591727	0.0703910725280868	0.00774160037225251	WHR	WHR	proximal	Female	MVMR	RBSK	WHR	172	RBSK	WHR_19467_3_proximal_Female
NA	0.0802735051379273	0.0767638236447431	0.296965023764164	WHR	WHR	rectal	Female	MVMR	RBSK	WHR	172	RBSK	WHR_19467_3_rectal_Female
NA	0.0839934584810807	0.111896230105424	0.453631745126176	19467_3	BMI	proximal	Female	MVMR	RBSK	protein	172	RBSK	BMI_19467_3_proximal_Female
NA	0.0864163764711767	0.123607998883862	0.485179594476742	19467_3	BMI	rectal	Female	MVMR	RBSK	protein	172	RBSK	BMI_19467_3_rectal_Female
NA	-0.0573801703854431	0.109139977264654	0.599651336593934	19467_3	WHR	proximal	Female	MVMR	RBSK	protein	172	RBSK	WHR_19467_3_proximal_Female
NA	0.0821347934209786	0.118658867423611	0.489627314721005	19467_3	WHR	rectal	Female	MVMR	RBSK	protein	172	RBSK	WHR_19467_3_rectal_Female
NA	0.0863949360355093	0.0529969689921729	0.104413170857653	BMI	BMI	overall	Female	MVMR	RCL	BMI	173	RCL	BMI_17785_11_overall_Female
NA	0.136097885306288	0.049388414206792	0.00640121127400313	WHR	WHR	overall	Female	MVMR	RCL	WHR	173	RCL	WHR_17785_11_overall_Female
NA	0.123981396529613	0.083530413627684	0.1390897604937	17785_11	BMI	overall	Female	MVMR	RCL	protein	173	RCL	BMI_17785_11_overall_Female
NA	0.0348711614555325	0.0813068391315124	0.668471922085654	17785_11	WHR	overall	Female	MVMR	RCL	protein	173	RCL	WHR_17785_11_overall_Female
NA	0.0640891700068836	0.0510467001248537	0.209957367398768	BMI	BMI	rectal	Sex-combined	MVMR	RGAP1	BMI	174	RGAP1	BMI_13587_10_rectal_Sex-combined
NA	0.117399163398656	0.032716898746447	0.000369841320447309	13587_10	BMI	rectal	Sex-combined	MVMR	RGAP1	protein	174	RGAP1	BMI_13587_10_rectal_Sex-combined
NA	0.220831143491516	0.0562143037176541	0.00011864190843872	BMI	BMI	overall	Male	MVMR	RHG30	BMI	175	RHG30	BMI_12807_89_overall_Male
NA	0.0795454963233956	0.102313672910589	0.437825536283293	12807_89	BMI	overall	Male	MVMR	RHG30	protein	175	RHG30	BMI_12807_89_overall_Male
NA	0.213983695097136	0.0803868060511477	0.00841774226040087	BMI	BMI	distal	Male	MVMR	Rho-GDIa	BMI	176	Rho-GDIa	BMI_6454_38_distal_Male
NA	0.116988039101081	0.128191077053589	0.36257631008352	6454_38	BMI	distal	Male	MVMR	Rho-GDIa	protein	176	Rho-GDIa	BMI_6454_38_distal_Male
NA	0.0878796705789816	0.053182521909187	0.0998023749854432	BMI	BMI	overall	Female	MVMR	RPN1	BMI	177	RPN1	BMI_10490_3_overall_Female
NA	0.149688678351194	0.0375442793058663	7.84481214083488e-05	BMI	BMI	overall	Sex-combined	MVMR	RPN1	BMI	177	RPN1	BMI_10490_3_overall_Sex-combined
NA	0.218601420550101	0.0514212114541043	2.60280054442315e-05	BMI	BMI	proximal	Sex-combined	MVMR	RPN1	BMI	177	RPN1	BMI_10490_3_proximal_Sex-combined
NA	0.0879921353259988	0.0735218727661216	0.232599923516778	10490_3	BMI	overall	Female	MVMR	RPN1	protein	177	RPN1	BMI_10490_3_overall_Female
NA	-0.0287987584026775	0.0499206995333071	0.564311412040198	10490_3	BMI	overall	Sex-combined	MVMR	RPN1	protein	177	RPN1	BMI_10490_3_overall_Sex-combined
NA	-0.069836028332453	0.0682578791824859	0.306818251604536	10490_3	BMI	proximal	Sex-combined	MVMR	RPN1	protein	177	RPN1	BMI_10490_3_proximal_Sex-combined
NA	0.164352262834583	0.0593111298162164	0.00603914770585785	BMI	BMI	colon	Female	MVMR	RRAS2	BMI	178	RRAS2	BMI_12361_102_colon_Female
NA	0.0543357472382891	0.109093186209095	0.618906397218484	12361_102	BMI	colon	Female	MVMR	RRAS2	protein	178	RRAS2	BMI_12361_102_colon_Female
NA	0.195730897889101	0.0761756345385829	0.0108037136455208	BMI	BMI	proximal	Female	MVMR	RS19	BMI	179	RS19	BMI_19166_15_proximal_Female
NA	0.102478355213772	0.0865345573327731	0.237511396335568	19166_15	BMI	proximal	Female	MVMR	RS19	protein	179	RS19	BMI_19166_15_proximal_Female
NA	0.16157540048504	0.0533749190227071	0.00261414374116337	BMI	BMI	distal	Sex-combined	MVMR	RS3A	BMI	180	RS3A	BMI_5484_63_distal_Sex-combined
NA	0.187856449752168	0.0767958548098978	0.0151754740798	BMI	BMI	proximal	Female	MVMR	RS3A	BMI	180	RS3A	BMI_5484_63_proximal_Female
NA	0.120347395746452	0.0673864026411217	0.0752327636918922	WHR	WHR	distal	Sex-combined	MVMR	RS3A	WHR	180	RS3A	WHR_5484_63_distal_Sex-combined
NA	0.181761676171548	0.0707758953588173	0.010954272715167	WHR	WHR	proximal	Female	MVMR	RS3A	WHR	180	RS3A	WHR_5484_63_proximal_Female
NA	0.0523947214063517	0.0693189195779643	0.45014529484624	5484_63	BMI	distal	Sex-combined	MVMR	RS3A	protein	180	RS3A	BMI_5484_63_distal_Sex-combined
NA	0.154783780881118	0.106366778344984	0.146957090861856	5484_63	BMI	proximal	Female	MVMR	RS3A	protein	180	RS3A	BMI_5484_63_proximal_Female
NA	0.168406390185869	0.0782976884292372	0.0323758136030476	5484_63	WHR	distal	Sex-combined	MVMR	RS3A	protein	180	RS3A	WHR_5484_63_distal_Sex-combined
NA	0.0496013004317621	0.1051114004612	0.637517819480635	5484_63	WHR	proximal	Female	MVMR	RS3A	protein	180	RS3A	WHR_5484_63_proximal_Female
NA	0.193864207255012	0.0767811584624046	0.0122356844957069	BMI	BMI	proximal	Female	MVMR	RS5	BMI	181	RS5	BMI_19195_85_proximal_Female
NA	0.116422063600362	0.0993653355884543	0.242526496654102	19195_85	BMI	proximal	Female	MVMR	RS5	protein	181	RS5	BMI_19195_85_proximal_Female
NA	0.191300512760279	0.0759634944915246	0.012462975338033	BMI	BMI	proximal	Female	MVMR	RS7	BMI	182	RS7	BMI_3864_5_proximal_Female
NA	0.137399805230932	0.0935598220443169	0.143296295904934	3864_5	BMI	proximal	Female	MVMR	RS7	protein	182	RS7	BMI_3864_5_proximal_Female
NA	0.187556653060296	0.0759679044531329	0.0142750126174061	BMI	BMI	proximal	Female	MVMR	RSPO1	BMI	183	RSPO1	BMI_6240_70_proximal_Female
NA	0.222823230470668	0.140294490450431	0.113590875093751	6240_70	BMI	proximal	Female	MVMR	RSPO1	protein	183	RSPO1	BMI_6240_70_proximal_Female
NA	-0.0263483271129451	0.0822886641591197	0.749105869041417	BMI	BMI	rectal	Female	MVMR	S100P	BMI	184	S100P	BMI_9926_4_rectal_Female
NA	0.442059228365253	0.122597383701558	0.000380021907198201	9926_4	BMI	rectal	Female	MVMR	S100P	protein	184	S100P	BMI_9926_4_rectal_Female
NA	0.205249913905389	0.0757216389568652	0.00721843001174007	BMI	BMI	proximal	Female	MVMR	S4A8	BMI	185	S4A8	BMI_12798_46_proximal_Female
NA	0.0709231876216941	0.104931866348931	0.499778903962282	12798_46	BMI	proximal	Female	MVMR	S4A8	protein	185	S4A8	BMI_12798_46_proximal_Female
NA	0.147572736761137	0.0374784471924281	9.58124145688795e-05	BMI	BMI	overall	Sex-combined	MVMR	SCAM5	BMI	186	SCAM5	BMI_13509_5_overall_Sex-combined
NA	0.174624336953761	0.0496795479700256	0.000516105263218324	WHR	WHR	overall	Sex-combined	MVMR	SCAM5	WHR	186	SCAM5	WHR_13509_5_overall_Sex-combined
NA	-0.00963911618043159	0.0607094989421731	0.873920110569127	13509_5	BMI	overall	Sex-combined	MVMR	SCAM5	protein	186	SCAM5	BMI_13509_5_overall_Sex-combined
NA	-0.0111771604991118	0.0723415519930865	0.877327543390346	13509_5	WHR	overall	Sex-combined	MVMR	SCAM5	protein	186	SCAM5	WHR_13509_5_overall_Sex-combined
NA	0.19325426273493	0.0759348843468737	0.0115769219321887	BMI	BMI	proximal	Female	MVMR	SETD2	BMI	187	SETD2	BMI_12647_52_proximal_Female
NA	0.196696490392444	0.148405414131741	0.186342330722381	12647_52	BMI	proximal	Female	MVMR	SETD2	protein	187	SETD2	BMI_12647_52_proximal_Female
NA	0.159173259768367	0.0581996804850681	0.00671051267175525	BMI	BMI	colon	Female	MVMR	SIA4A	BMI	188	SIA4A	BMI_5657_28_colon_Female
NA	0.193217272442217	0.0742623389122946	0.00985699420794467	BMI	BMI	proximal	Female	MVMR	SIA4A	BMI	188	SIA4A	BMI_5657_28_proximal_Female
NA	-0.0702871779054081	0.0492060691600417	0.154486098664874	5657_28	BMI	colon	Female	MVMR	SIA4A	protein	188	SIA4A	BMI_5657_28_colon_Female
NA	-0.149236164599181	0.0626405619610305	0.0179888998979629	5657_28	BMI	proximal	Female	MVMR	SIA4A	protein	188	SIA4A	BMI_5657_28_proximal_Female
NA	0.0131653501911783	0.0851481303285962	0.87725767588389	BMI	BMI	rectal	Female	MVMR	SMYD2	BMI	189	SMYD2	BMI_12636_113_rectal_Female
NA	0.129343623985718	0.176862843372514	0.465320717912583	12636_113	BMI	rectal	Female	MVMR	SMYD2	protein	189	SMYD2	BMI_12636_113_rectal_Female
NA	0.0107724278834388	0.0856724383425858	0.900046858772102	BMI	BMI	rectal	Female	MVMR	sperm acrosome associated 5	BMI	190	sperm acrosome associated 5	BMI_6494_60_rectal_Female
NA	0.127909987815738	0.172777397863929	0.459856411904745	6494_60	BMI	rectal	Female	MVMR	sperm acrosome associated 5	protein	190	sperm acrosome associated 5	BMI_6494_60_rectal_Female
NA	0.0792191463672085	0.0776452855955002	0.308663219149644	BMI	BMI	distal	Female	MVMR	SPF30	BMI	191	SPF30	BMI_17805_35_distal_Female
NA	0.166987803431987	0.0531707533375428	0.00180078576399362	BMI	BMI	distal	Sex-combined	MVMR	SPF30	BMI	191	SPF30	BMI_17805_35_distal_Sex-combined
NA	0.242930171751104	0.142957933355845	0.0906007461490581	17805_35	BMI	distal	Female	MVMR	SPF30	protein	191	SPF30	BMI_17805_35_distal_Female
NA	0.0207688778787112	0.0836331571887688	0.803993643208927	17805_35	BMI	distal	Sex-combined	MVMR	SPF30	protein	191	SPF30	BMI_17805_35_distal_Sex-combined
NA	0.207148906234944	0.0757278821548539	0.00671122702908908	BMI	BMI	proximal	Female	MVMR	SPRE	BMI	192	SPRE	BMI_9287_6_proximal_Female
NA	0.0647300520963433	0.121977146798335	0.596152585897362	9287_6	BMI	proximal	Female	MVMR	SPRE	protein	192	SPRE	BMI_9287_6_proximal_Female
NA	0.203473407594885	0.0761916940025503	0.00810869957244603	BMI	BMI	proximal	Female	MVMR	SPTA2	BMI	193	SPTA2	BMI_5031_10_proximal_Female
NA	0.0917126861032966	0.135987788771922	0.500716723267908	5031_10	BMI	proximal	Female	MVMR	SPTA2	protein	193	SPTA2	BMI_5031_10_proximal_Female
NA	0.164808247698925	0.0610886193279628	0.00748695319985824	BMI	BMI	colon	Female	MVMR	SPTC1	BMI	194	SPTC1	BMI_7886_26_colon_Female
NA	0.186005787882757	0.0428979839125031	1.80220310175995e-05	BMI	BMI	colon	Sex-combined	MVMR	SPTC1	BMI	194	SPTC1	BMI_7886_26_colon_Sex-combined
NA	0.223549199562136	0.0556122505175883	8.28990119894914e-05	BMI	BMI	overall	Male	MVMR	SPTC1	BMI	194	SPTC1	BMI_7886_26_overall_Male
NA	0.14035577062085	0.0380362676335731	0.000252450553855108	BMI	BMI	overall	Sex-combined	MVMR	SPTC1	BMI	194	SPTC1	BMI_7886_26_overall_Sex-combined
NA	0.161205741089485	0.0573019312500524	0.00539337151715404	WHR	WHR	colon	Female	MVMR	SPTC1	WHR	194	SPTC1	WHR_7886_26_colon_Female
NA	0.165154474136557	0.0570089364892757	0.00407627588011287	WHR	WHR	colon	Sex-combined	MVMR	SPTC1	WHR	194	SPTC1	WHR_7886_26_colon_Sex-combined
NA	0.152270166957158	0.0493677232512464	0.00225119031262929	WHR	WHR	overall	Sex-combined	MVMR	SPTC1	WHR	194	SPTC1	WHR_7886_26_overall_Sex-combined
