exposure	mediator	cancer	group	b	se	p	OR	lower_ci	upper_ci	Qstat	Qpval	fstat_adiposity	fstat_protein
2878_66	BMI_YES_YES1	colon	Male	0.0776510268452277	0.113738372175605	0.495596458502843	1.08074544170832	0.864783421975918	1.35063957066215	264.048583493052	0.000611543019683993	40.6675487585212	1.73239271945171
BMI	2982_82_Galectin-4_LGALS4	distal	Male	0.203786330546831	0.0826180851600021	0.0145030042475505	1.22603615899144	1.04274314867358	1.44154834780415	259.315862231613	0.00119790870535616	29.1677285701693	1.41827411323083
2982_82	BMI_Galectin-4_LGALS4	distal	Male	0.171452850496706	0.15899937225417	0.282221237123503	1.18702817362406	0.869196620103592	1.62107842159963	259.315862231613	0.00119790870535616	29.1677285701693	1.41827411323083
BMI	3005_5_PTP-1B_PTPN1	distal	Sex-combined	0.161735266160009	0.0529990515154043	0.00241480919238185	1.17554899252488	1.059563599947	1.30423075490267	587.160840517402	1.4460596357692e-06	32.5111927736426	1.17700083897968
3005_5	BMI_PTP-1B_PTPN1	distal	Sex-combined	0.0748026292946754	0.0893832266157872	0.403121027830704	1.07767142912273	0.904485961612746	1.28401739599874	587.160840517402	1.4460596357692e-06	32.5111927736426	1.17700083897968
BMI	3005_5_PTP-1B_PTPN1	proximal	Sex-combined	0.20254595976001	0.0515452491096299	9.89656779594898e-05	1.2245163623068	1.10684903517564	1.35469271228948	574.787789330337	7.39868512117077e-06	32.5111927736426	1.17700083897968
3005_5	BMI_PTP-1B_PTPN1	proximal	Sex-combined	0.0588026477688161	0.0869090573309885	0.499018707983329	1.06056591503574	0.89445641335918	1.25752361248253	574.787789330337	7.39868512117077e-06	32.5111927736426	1.17700083897968
BMI	3078_1_PlGF_PGF	distal	Male	0.208362281681501	0.0811256373488241	0.010965273765317	1.23165929633312	1.05059432986415	1.4439299538576	257.79545260095	0.00147771251670311	48.516634281451	1.47362458928794
3078_1	BMI_PlGF_PGF	distal	Male	0.171714479334744	0.168725621431774	0.310074763673682	1.18733877505522	0.85300681790179	1.65271054950927	257.79545260095	0.00147771251670311	48.516634281451	1.47362458928794
BMI	3202_28_KREM2_KREMEN2	proximal	Female	0.206488169538206	0.0754260300364451	0.00666817460124175	1.22935319031508	1.06040737535582	1.42521572525912	287.775025141449	0.00653245000643644	30.3245644308648	1.81342493685891
3202_28	BMI_KREM2_KREMEN2	proximal	Female	0.079945849019388	0.121694978252486	0.511873013273787	1.08322840820621	0.853357842972696	1.37501962864423	287.775025141449	0.00653245000643644	30.3245644308648	1.81342493685891
BMI	3202_28_KREM2_KREMEN2	rectal	Female	0.0170376879064273	0.083186855049355	0.837898380530472	1.01718365712535	0.864150316404542	1.19731784237238	278.594195070338	0.0174834412919569	30.3245644308648	1.81342493685891
3202_28	BMI_KREM2_KREMEN2	rectal	Female	0.114814971926847	0.134374925289471	0.393744067325053	1.12166587869416	0.861948390741398	1.45963999346246	278.594195070338	0.0174834412919569	30.3245644308648	1.81342493685891
BMI	3432_21_EPHA3_EPHA3	proximal	Female	0.178593232107035	0.0768762674393174	0.0210343628975883	1.19553434026329	1.02830904360198	1.3899540878705	283.426553982464	0.0118724305348474	14.8607242162312	1.31752724350577
3432_21	BMI_EPHA3_EPHA3	proximal	Female	0.279721568743758	0.15232163390372	0.0675743732389031	1.32276146292399	0.981347321450553	1.78295476998964	283.426553982464	0.0118724305348474	14.8607242162312	1.31752724350577
BMI	3447_64_IL-8_CXCL8	proximal	Female	0.21645769919972	0.0765060899389315	0.00507016961667925	1.24167056058452	1.06876712327623	1.44254603967997	290.329622504612	0.00629822691166147	36.0882991010245	1.81055367739436
3447_64	BMI_IL-8_CXCL8	proximal	Female	0.00216032662567908	0.118161900393072	0.985428853425235	1.00216266181253	0.794981052341334	1.26333828683499	290.329622504612	0.00629822691166147	36.0882991010245	1.81055367739436
BMI	3461_58_PGCB_BCAN	distal	Female	0.0994664907770886	0.0762876667557238	0.193576704620577	1.10458145645355	0.951174886312946	1.28272961313196	245.53021696129	0.258776780664749	33.6863086006418	3.65234266950084
3461_58	BMI_PGCB_BCAN	distal	Female	-0.129349862275776	0.0939311721032286	0.169811950505526	0.878666499502171	0.730917299071135	1.05628204220716	245.53021696129	0.258776780664749	33.6863086006418	3.65234266950084
BMI	3627_71_MMEL2_MMEL1	proximal	Female	0.201621035845999	0.0758277806097675	0.00838479021096041	1.22338430145599	1.05442815399963	1.41941311351734	287.453062257987	0.00677382841645088	23.8268105076937	1.52630576039194
3627_71	BMI_MMEL2_MMEL1	proximal	Female	0.118625109983557	0.137215042212085	0.388195434720244	1.12594773259271	0.860435714944105	1.47339106746984	287.453062257987	0.00677382841645088	23.8268105076937	1.52630576039194
BMI	3864_5_RS7_RPS7	proximal	Female	0.191300512760279	0.0759634944915246	0.012462975338033	1.21082326525496	1.04332430611115	1.4052130973037	286.802706432267	0.00824313269560391	31.7704166949053	3.25206500267016
3864_5	BMI_RS7_RPS7	proximal	Female	0.137399805230932	0.0935598220443169	0.143296295904934	1.1472867480823	0.955063502473028	1.37819828620499	286.802706432267	0.00824313269560391	31.7704166949053	3.25206500267016
BMI	3889_64_Lamin-B1_LMNB1	proximal	Female	0.190435765763892	0.0767300736705417	0.0137779480434689	1.20977666206188	1.0408574258023	1.40610955524621	285.834385992256	0.00811382930362457	20.499004162465	1.51212958197812
3889_64	BMI_Lamin-B1_LMNB1	proximal	Female	0.164990197801444	0.133427002127216	0.217501649771266	1.17938155812252	0.907985630117463	1.53189743703276	285.834385992256	0.00811382930362457	20.499004162465	1.51212958197812
BMI	4122_12_discoidin domain receptor 1_DDR1	proximal	Female	0.198602267842916	0.0758522887497256	0.00941938102211129	1.21969675679257	1.05119938309846	1.41520267462996	285.207452537646	0.00869387382323437	24.5682664670741	1.20843207627821
4122_12	BMI_discoidin domain receptor 1_DDR1	proximal	Female	0.163012393571729	0.151180818844293	0.282037074407128	1.17705127746751	0.875200731624915	1.58300794289286	285.207452537646	0.00869387382323437	24.5682664670741	1.20843207627821
BMI	4163_5_Histone H2A.z_H2AFZ	overall	Female	0.111173940362638	0.0560011896177989	0.048299185814042	1.11758928383428	1.0014126055003	1.24724394368615	309.709421874284	0.000413971704480415	12.8511832297586	1.3348648920241
4163_5	BMI_Histone H2A.z_H2AFZ	overall	Female	-0.0344046026053179	0.102813558967807	0.738205798239024	0.966180506393292	0.789844508022076	1.18188423348296	309.709421874284	0.000413971704480415	12.8511832297586	1.3348648920241
BMI	4261_55_paraoxonase 1_PON1	overall	Female	0.0910378639208333	0.054280747730076	0.0948566474152072	1.09531047722251	0.984764845711519	1.21826550443785	308.512841685537	0.000488027640711573	19.2205189974216	1.32037532342646
4261_55	BMI_paraoxonase 1_PON1	overall	Female	0.084780741566963	0.100909029299732	0.401678065783927	1.08847838246806	0.893149806388977	1.32652459937307	308.512841685537	0.000488027640711573	19.2205189974216	1.32037532342646
BMI	4261_55_paraoxonase 1_PON1	proximal	Male	0.266045289519523	0.0752727387559287	0.000510357969873815	1.30479415084896	1.12581894457028	1.51222164478631	206.1595499298	0.261560353992353	28.1707319916693	1.42163266594626
4261_55	BMI_paraoxonase 1_PON1	proximal	Male	0.073728404868985	0.149759721058741	0.62305309632343	1.07651438972195	0.802678797311481	1.44376958150636	206.1595499298	0.261560353992353	28.1707319916693	1.42163266594626
BMI	4261_55_paraoxonase 1_PON1	rectal	Female	-0.0113506744128161	0.0858212833650057	0.894893725942335	0.988713501449391	0.835637485431879	1.16983070409185	275.046513535348	0.0248610374614214	19.2205189974216	1.32037532342646
4261_55	BMI_paraoxonase 1_PON1	rectal	Female	0.251635965431271	0.159737683696051	0.116548122416304	1.28612775709154	0.940400063668122	1.75895841723919	275.046513535348	0.0248610374614214	19.2205189974216	1.32037532342646
BMI	4374_45_MIC-1_GDF15	overall	Male	0.21194382182125	0.0539183592502728	0.000116613214208898	1.23607844249225	1.11211525572346	1.3738593262981	297.245473552728	7.75617994353571e-06	60.6061123261284	16.1478597381643
4374_45	BMI_MIC-1_GDF15	overall	Male	0.0980684120934441	0.0381396944369388	0.0108578817184413	1.10303824368274	1.02358852110028	1.18865475915932	297.245473552728	7.75617994353571e-06	60.6061123261284	16.1478597381643
BMI	4560_34_LCK_LCK	distal	Female	0.0663890888270735	0.0786457751934972	0.399453356501591	1.0686424331164	0.915983772064086	1.24674332088171	240.014650610947	0.32816427813826	16.0677867832043	1.21918855060711
4560_34	BMI_LCK_LCK	distal	Female	0.288347168294216	0.152658304554215	0.06016062216204	1.33422042275696	0.989195681857466	1.79958745185693	240.014650610947	0.32816427813826	16.0677867832043	1.21918855060711
BMI	4708_3_17-beta-HSD 1_HSD17B1	proximal	Female	0.213973724280363	0.0757445022425316	0.00514070803279201	1.23859010951942	1.06770821884764	1.43682087701361	288.69424995473	0.0058855176259519	49.3884335825343	1.58994216747308
4708_3	BMI_17-beta-HSD 1_HSD17B1	proximal	Female	0.0118469124320972	0.135709100280973	0.930511235639602	1.01191736503959	0.775580944901624	1.32027064408932	288.69424995473	0.0058855176259519	49.3884335825343	1.58994216747308
BMI	4717_55_IL-3_IL3	proximal	Female	0.19722300854446	0.0762096524137321	0.0102656637552565	1.21801563831512	1.04901548377323	1.41424232352027	286.867260980189	0.00723377236844973	28.283262022534	1.52838281943617
4717_55	BMI_IL-3_IL3	proximal	Female	0.138980236119202	0.136320194104109	0.309021358436607	1.1491013890763	0.879670965451652	1.50105443311878	286.867260980189	0.00723377236844973	28.283262022534	1.52838281943617
BMI	4763_31_Afamin_AFM	rectal	Male	0.0967510951787734	0.0783623678311826	0.218397472754219	1.10158614939098	0.944746023538797	1.28446377576123	280.298535840047	0.000153813732405064	64.5179806005579	5.57116818997089
4763_31	BMI_Afamin_AFM	rectal	Male	0.175405237473231	0.0691776147600577	0.0119869760871553	1.19172905204407	1.04062044036258	1.36478016229531	280.298535840047	0.000153813732405064	64.5179806005579	5.57116818997089
BMI	4931_59_TF_F3	colon	Male	0.236776635399905	0.0627867643444731	0.000215102540543613	1.26715804791194	1.12043228241686	1.43309822787719	247.768488635667	0.00627704613483175	60.0144870058571	2.01021152976577
4931_59	BMI_TF_F3	colon	Male	0.339632213094995	0.0963148562067459	0.000524772026102777	1.40443096424759	1.16282814617882	1.69623201830728	247.768488635667	0.00627704613483175	60.0144870058571	2.01021152976577
BMI	4931_59_TF_F3	distal	Male	0.191316177108176	0.0801599743218199	0.0179526440974801	1.21084223216038	1.03479426319612	1.41684097344601	251.889214318509	0.00375527682135877	60.0144870058571	2.01021152976577
4931_59	BMI_TF_F3	distal	Male	0.276121419856126	0.123021244238659	0.0259178939186459	1.31800788664011	1.03561948215257	1.67739678442011	251.889214318509	0.00375527682135877	60.0144870058571	2.01021152976577
BMI	4960_72_annexin I_ANXA1	proximal	Sex-combined	0.201662736054527	0.051655042807946	0.000109584084024111	1.22343531790016	1.10563391824939	1.35378804175564	576.697081763651	5.7862399441761e-06	61.1280497639478	1.53453662576533
4960_72	BMI_annexin I_ANXA1	proximal	Sex-combined	0.052862642780781	0.0721230823706976	0.463982545240637	1.05428482154195	0.915304393382461	1.21436813039451	576.697081763651	5.7862399441761e-06	61.1280497639478	1.53453662576533
BMI	4995_16_HPG-_HPGD	rectal	Female	-0.00596226740069747	0.0825782165059763	0.942503261113409	0.994055471643097	0.845509756188705	1.1686988511615	273.320694482089	0.0359095576080721	63.965431421437	3.65204643751933
4995_16	BMI_HPG-_HPGD	rectal	Female	0.231373184276759	0.101686533811956	0.0237897226767099	1.26032948684733	1.03258728313629	1.53830135365633	273.320694482089	0.0359095576080721	63.965431421437	3.65204643751933
BMI	5006_71_MK13_MAPK13	distal	Male	0.197288489537481	0.0812112142378185	0.0160332122650117	1.21809539779997	1.03885018441947	1.42826792582283	257.450142337825	0.00154922361930032	30.7188062859083	2.53950489387562
5006_71	BMI_MK13_MAPK13	distal	Male	0.210190805282521	0.122876254277157	0.0887473078116213	1.23391347470599	0.969818194792309	1.56992565332007	257.450142337825	0.00154922361930032	30.7188062859083	2.53950489387562
BMI	5006_71_MK13_MAPK13	rectal	Female	-0.00469189434699301	0.0845340892547406	0.955785519645123	0.995319095395001	0.8433453733877	1.17467900212515	276.063103090673	0.0225123972361094	25.863731659793	2.46195781151407
5006_71	BMI_MK13_MAPK13	rectal	Female	0.18423472707345	0.1182944042836	0.120732549755075	1.2022980018689	0.953493848628305	1.51602497213535	276.063103090673	0.0225123972361094	25.863731659793	2.46195781151407
BMI	5031_10_SPTA2_SPTAN1	proximal	Female	0.203473407594885	0.0761916940025503	0.00810869957244603	1.22565256415832	1.05562993903809	1.42305949506957	288.125306712456	0.00627870075871481	24.5905535590071	1.60082548138341
5031_10	BMI_SPTA2_SPTAN1	proximal	Female	0.0917126861032966	0.135987788771922	0.500716723267908	1.0960498664793	0.839605298854892	1.43082149606219	288.125306712456	0.00627870075871481	24.5905535590071	1.60082548138341
BMI	5035_7_TS_TYMS	proximal	Female	0.195912218505433	0.0766792246637232	0.0112570989094514	1.21642012147128	1.0466775802253	1.41369027088714	286.746800148197	0.00829403067899866	25.1469605294714	1.68857299622142
5035_7	BMI_TS_TYMS	proximal	Female	0.162360424878613	0.157975400267622	0.305129592506878	1.17628412699063	0.863059746050185	1.60318489391074	286.746800148197	0.00829403067899866	25.1469605294714	1.68857299622142
BMI	5098_79_KLRF1_KLRF1	proximal	Female	0.201998531819337	0.0763089611397027	0.00867447257740201	1.2238462112827	1.05383191923443	1.42128884268291	288.005351738908	0.00636457528155693	27.764035631569	1.75900274546528
5098_79	BMI_KLRF1_KLRF1	proximal	Female	0.0940437018610349	0.127623675880054	0.461938094296945	1.09860775607159	0.855474748396119	1.41084117791141	288.005351738908	0.00636457528155693	27.764035631569	1.75900274546528
BMI	5339_49_calgranulin B_S100A9	overall	Sex-combined	0.143629353075141	0.0393317622359741	0.000292110240688302	1.15445613360021	1.06880275247605	1.24697373890513	746.621609554165	8.52282273176664e-19	8.4170134736753	1.15251174072771
5339_49	BMI_calgranulin B_S100A9	overall	Sex-combined	0.0108277516828774	0.0629550476226111	0.863523780523211	1.01088658393473	0.893540032131746	1.14364398776994	746.621609554165	8.52282273176664e-19	8.4170134736753	1.15251174072771
BMI	5339_49_calgranulin B_S100A9	rectal	Female	0.0485089594747131	0.0902871511109219	0.591593129500343	1.0497047765816	0.879454142396122	1.25291367094603	279.528508796037	0.0158929708756392	5.85141761583495	1.403682279354
5339_49	BMI_calgranulin B_S100A9	rectal	Female	-0.0784925437195318	0.156062409762504	0.615472257461823	0.924508953303905	0.680876141436324	1.25531907012638	279.528508796037	0.0158929708756392	5.85141761583495	1.403682279354
BMI	5339_49_calgranulin B_S100A9	rectal	Male	0.109480461026464	0.0808734298153952	0.177390771029918	1.11569827112318	0.952151173207199	1.30733718259713	263.996056978521	0.000616219106706823	9.35341738639231	1.30602700185422
5339_49	BMI_calgranulin B_S100A9	rectal	Male	0.209108843093941	0.162770558095938	0.200426484121875	1.23257914895755	0.895904505138105	1.69577376799854	263.996056978521	0.000616219106706823	9.35341738639231	1.30602700185422
BMI	5339_49_calgranulin B_S100A9	rectal	Sex-combined	0.0734873306062528	0.0544412388454972	0.177765518501147	1.0762549010884	0.967328145224382	1.19744744101095	586.366719034756	1.61025218098434e-06	8.4170134736753	1.15251174072771
5339_49	BMI_calgranulin B_S100A9	rectal	Sex-combined	0.0170730919697319	0.087133051960459	0.844746245977452	1.01721967019744	0.857522646933455	1.20665717825278	586.366719034756	1.61025218098434e-06	8.4170134736753	1.15251174072771
BMI	5352_11_HVEM_TNFRSF14	proximal	Female	0.194764060096907	0.0783191445672547	0.0135943073874044	1.21502427995744	1.04212149742006	1.41661409398124	287.772883368348	0.00653402967122611	13.6467484590987	1.74786539606256
5352_11	BMI_HVEM_TNFRSF14	proximal	Female	0.105042118610983	0.130172317033082	0.420523683065797	1.11075739292902	0.860625677075779	1.43358723636808	287.772883368348	0.00653402967122611	13.6467484590987	1.74786539606256
BMI	5355_69_LIGHT_TNFSF14	rectal	Female	0.0280882950341184	0.0839968279292724	0.738382033442384	1.02848649066228	0.872366637398866	1.21254575327273	279.861887821603	0.0153570981626085	45.9416770261496	2.15750060581447
5355_69	BMI_LIGHT_TNFSF14	rectal	Female	0.0146752266474169	0.127090728601102	0.908172103342185	1.01478343647259	0.79102745593125	1.30183271796399	279.861887821603	0.0153570981626085	45.9416770261496	2.15750060581447
BMI	5484_63_RS3A_RPS3A	distal	Sex-combined	0.16157540048504	0.0533749190227071	0.00261414374116337	1.17536107761271	1.05861405698738	1.30498329740522	589.509502347869	1.4397425127677e-06	23.3104792855783	1.95826165411372
5484_63	BMI_RS3A_RPS3A	distal	Sex-combined	0.0523947214063517	0.0693189195779643	0.45014529484624	1.05379161453926	0.919918351758062	1.20714709599067	589.509502347869	1.4397425127677e-06	23.3104792855783	1.95826165411372
BMI	5484_63_RS3A_RPS3A	proximal	Female	0.187856449752168	0.0767958548098978	0.0151754740798	1.2066602865332	1.03804234044867	1.40266826348052	286.239596035255	0.00989209861387631	23.966818044153	2.56435417375666
5484_63	BMI_RS3A_RPS3A	proximal	Female	0.154783780881118	0.106366778344984	0.146957090861856	1.16740551842207	0.947721018163447	1.43801352752869	286.239596035255	0.00989209861387631	23.966818044153	2.56435417375666
BMI	5490_53_Testican-1_SPOCK1	colon	Female	0.153295762732381	0.0602807430295242	0.0116405556178185	1.16566968961639	1.0357704090532	1.31186005451966	276.754340728526	0.0210275631892389	13.3541064044766	1.3514349878354
5490_53	BMI_Testican-1_SPOCK1	colon	Female	0.113682992091538	0.11071321211868	0.305572700263701	1.12039689390563	0.901842935119521	1.3919155442594	276.754340728526	0.0210275631892389	13.3541064044766	1.3514349878354
BMI	5490_53_Testican-1_SPOCK1	colon	Sex-combined	0.18565398158045	0.0421011629958803	1.30535515818699e-05	1.20400558018429	1.10864184390443	1.30757236440723	646.725144194179	1.65006703300224e-10	22.7803168910986	1.22579233899324
5490_53	BMI_Testican-1_SPOCK1	colon	Sex-combined	0.0680075127699251	0.0678043803845456	0.316419178019993	1.07037334991728	0.937171415427972	1.22250752568028	646.725144194179	1.65006703300224e-10	22.7803168910986	1.22579233899324
BMI	5490_53_Testican-1_SPOCK1	overall	Female	0.0813471121575653	0.0534365402178667	0.129292631986946	1.08474736022204	0.976882884523719	1.20452190753898	304.308993153853	0.000859229699815174	13.3541064044766	1.3514349878354
5490_53	BMI_Testican-1_SPOCK1	overall	Female	0.152952568639758	0.0978876953924162	0.119525938218837	1.16526970730468	0.961839853786967	1.41172512806136	304.308993153853	0.000859229699815174	13.3541064044766	1.3514349878354
BMI	5490_53_Testican-1_SPOCK1	proximal	Female	0.190025349592022	0.0768573575482858	0.0141377627551325	1.20928025202974	1.04017079829336	1.40588327450497	284.988524845327	0.00890503471901801	13.3541064044766	1.3514349878354
5490_53	BMI_Testican-1_SPOCK1	proximal	Female	0.17343272406779	0.140955242737731	0.21978973658724	1.1893806673848	0.902271729835097	1.56784960136926	284.988524845327	0.00890503471901801	13.3541064044766	1.3514349878354
BMI	5526_53_GITR_TNFRSF18	distal	Male	0.216204456545892	0.0804724365915852	0.0078393412468775	1.24135615644853	1.06022217034416	1.45343603468738	259.157025520609	0.0012246400280892	39.4371251489909	2.86397764513258
5526_53	BMI_GITR_TNFRSF18	distal	Male	0.0864659984831971	0.11925960050149	0.469306798248586	1.0903142947477	0.863049856431398	1.37742362445508	259.157025520609	0.0012246400280892	39.4371251489909	2.86397764513258
BMI	5590_11_ZPLD1_ZPLD1	overall	Sex-combined	0.144503272104327	0.0376572348795081	0.000142760867351814	1.15546547576115	1.07325393198518	1.24397444620252	744.652653326793	1.29239199977662e-18	27.9557910720394	1.27153616676156
5590_11	BMI_ZPLD1_ZPLD1	overall	Sex-combined	0.0154335507812753	0.0594039510001967	0.795135438118632	1.01555326309527	0.903934666132426	1.14095461632882	744.652653326793	1.29239199977662e-18	27.9557910720394	1.27153616676156
BMI	5599_88_PCYXL_PCYOX1L	colon	Female	0.150456863549236	0.0617860175479325	0.015641326226697	1.16236516371403	1.02979141204485	1.31200625487164	278.41603786454	0.0178020847728732	36.9161845770769	1.56518034291613
5599_88	BMI_PCYXL_PCYOX1L	colon	Female	0.110224637552608	0.108562994866603	0.311017747117203	1.11652885659959	0.902525050488877	1.38127654954763	278.41603786454	0.0178020847728732	36.9161845770769	1.56518034291613
BMI	5599_88_PCYXL_PCYOX1L	distal	Male	0.20119410664592	0.0814195473798315	0.014328461314395	1.22286211445115	1.04248969920287	1.43444271161947	257.362192022707	0.00156794505803595	47.0434096642577	1.61987602636221
5599_88	BMI_PCYXL_PCYOX1L	distal	Male	0.220186712189885	0.157414700598124	0.163470906917553	1.24630941002388	0.915443985825502	1.69675826108945	257.362192022707	0.00156794505803595	47.0434096642577	1.61987602636221
BMI	5599_88_PCYXL_PCYOX1L	overall	Female	0.0758088485964793	0.0547505000519433	0.167497710925027	1.07875634865766	0.968988891046553	1.20095830872978	305.573483611204	0.000726292408548524	36.9161845770769	1.56518034291613
5599_88	BMI_PCYXL_PCYOX1L	overall	Female	0.158428091083175	0.0963304078575894	0.101399949623159	1.17166766784297	0.970077311272779	1.4151502235089	305.573483611204	0.000726292408548524	36.9161845770769	1.56518034291613
BMI	5599_88_PCYXL_PCYOX1L	overall	Sex-combined	0.151489434864009	0.0378705199143915	7.4343802008841e-05	1.16356600851162	1.08032639798345	1.25321926659466	746.961759377977	7.93016531441308e-19	40.5493554941846	1.3706999378017
5599_88	BMI_PCYXL_PCYOX1L	overall	Sex-combined	-0.0333799649111857	0.0589884156041564	0.571771076085428	0.967170998720708	0.861571476036375	1.08571345127368	746.961759377977	7.93016531441308e-19	40.5493554941846	1.3706999378017
BMI	5610_32_CJ038_FAM171A1	proximal	Female	0.188827774388447	0.0751137746788986	0.0126105711597005	1.2078329148063	1.04248238328223	1.39941007491781	285.270353050206	0.0123389189628984	60.8556045804232	2.0924937557085
5610_32	BMI_CJ038_FAM171A1	proximal	Female	0.232744618368306	0.120674632392195	0.054973220978405	1.26205913144787	0.996229465264861	1.59882166388993	285.270353050206	0.0123389189628984	60.8556045804232	2.0924937557085
BMI	5611_56_D108B_DEFB108B	proximal	Female	0.179624704698018	0.0762910634999613	0.0193839013246185	1.19676813737141	1.0305516281991	1.38979351973885	281.079443691176	0.0135328932218264	20.7287778069068	1.3352116268446
5611_56	BMI_D108B_DEFB108B	proximal	Female	0.273548091348866	0.15160171797666	0.0724675939872739	1.31462057956879	0.97668482282825	1.76948307973215	281.079443691176	0.0135328932218264	20.7287778069068	1.3352116268446
BMI	5615_62_F172A_FAM172A	proximal	Female	0.204227598474567	0.0756979098327471	0.00748978969764525	1.22657728880949	1.05744930811678	1.42275552489848	288.014514134474	0.00635797870956572	30.7463694528757	1.32794491741697
5615_62	BMI_F172A_FAM172A	proximal	Female	0.120185179291163	0.139600869106347	0.390170972162605	1.12770565998004	0.857758640233292	1.48260827218847	288.014514134474	0.00635797870956572	30.7463694528757	1.32794491741697
BMI	5657_28_SIA4A_ST3GAL1	colon	Female	0.159173259768367	0.0581996804850681	0.00671051267175525	1.172541083279	1.04613444095116	1.31422170818413	280.34265200612	0.0252414206107141	52.1328635570947	6.96455216701473
5657_28	BMI_SIA4A_ST3GAL1	colon	Female	-0.0702871779054081	0.0492060691600417	0.154486098664874	0.932126095445847	0.846427207473534	1.02650180681756	280.34265200612	0.0252414206107141	52.1328635570947	6.96455216701473
BMI	5657_28_SIA4A_ST3GAL1	proximal	Female	0.193217272442217	0.0742623389122946	0.00985699420794467	1.21314634815633	1.0488172368621	1.40322261145157	288.821351274151	0.0107072746827256	52.1328635570947	6.96455216701473
5657_28	BMI_SIA4A_ST3GAL1	proximal	Female	-0.149236164599181	0.0626405619610305	0.0179888998979629	0.861365666798837	0.761845373317262	0.973886352698012	288.821351274151	0.0107072746827256	52.1328635570947	6.96455216701473
BMI	5679_16_HBD-3_DEFB103A	proximal	Female	0.192279983772599	0.0765365735720668	0.0126760844979765	1.2120098125438	1.04317432443193	1.4081709559928	285.673255230054	0.00825948740145983	33.3927120965173	1.40106384671188
5679_16	BMI_HBD-3_DEFB103A	proximal	Female	0.178243461420052	0.140425191560491	0.205601455573611	1.19511625051781	0.907565159754362	1.57377444131762	285.673255230054	0.00825948740145983	33.3927120965173	1.40106384671188
BMI	5756_66_PAPP2_PAPPA2	distal	Male	0.217512069414495	0.0810120810430051	0.00787913806946003	1.24298043146323	1.06048716330593	1.45687793917675	259.589509846633	0.00115312893062844	31.4435320264801	1.76084715047357
5756_66	BMI_PAPP2_PAPPA2	distal	Male	0.0749617629921811	0.147562509015425	0.612027453346731	1.07784293660789	0.807137892599104	1.43933943214402	259.589509846633	0.00115312893062844	31.4435320264801	1.76084715047357
BMI	5764_4_GALT2_GALNT2	proximal	Female	0.217970412035222	0.0766614861768337	0.0048634041715879	1.24355027295305	1.07005911983384	1.44516994687334	288.878587728561	0.00576299894265517	19.5075134682268	1.31805072333585
5764_4	BMI_GALT2_GALNT2	proximal	Female	-0.0160342247804161	0.144258067354702	0.911593824210177	0.98409363909022	0.74172254315999	1.30566382190832	288.878587728561	0.00576299894265517	19.5075134682268	1.31805072333585
BMI	5822_22_GDNF_GDNF	proximal	Female	0.195915888665206	0.0778723466337712	0.0125479978528731	1.21642458593567	1.04423659699928	1.41700528167734	291.034497072486	0.00511615156649114	32.4692780713185	1.30911837747431
5822_22	BMI_GDNF_GDNF	proximal	Female	0.154900726868147	0.146899754288217	0.292762034905129	1.16754204979593	0.875445139141325	1.55709864284439	291.034497072486	0.00511615156649114	32.4692780713185	1.30911837747431
BMI	5822_22_GDNF_GDNF	proximal	Male	0.270543602054339	0.0748434926868631	0.000382143590626494	1.31067674368419	1.1318464847296	1.5177619488256	206.523479058228	0.272256157984589	43.5008840261397	1.50907508265103
5822_22	BMI_GDNF_GDNF	proximal	Male	0.0415999915899722	0.145397380696876	0.775094220548035	1.04247739561243	0.783974429516771	1.38621755945885	206.523479058228	0.272256157984589	43.5008840261397	1.50907508265103
BMI	5822_22_GDNF_GDNF	proximal	Sex-combined	0.209163103081645	0.051765212123346	6.29864189652981e-05	1.23264603050149	1.11371724232881	1.36427468190576	580.744754594506	3.96808740354049e-06	36.0779995310518	1.33164151890896
5822_22	BMI_GDNF_GDNF	proximal	Sex-combined	0.00781606726005874	0.0806214469251842	0.92281234048778	1.00784669245129	0.860534157896073	1.1803772647078	580.744754594506	3.96808740354049e-06	36.0779995310518	1.33164151890896
BMI	5879_51_Dynactin subunit 2_DCTN2	proximal	Female	0.200265899216792	0.0832671892059115	0.0169524161337259	1.22172757137883	1.03775757604079	1.43831111728598	288.5366786585	0.00599211342810908	8.5091279544082	1.38344199969644
5879_51	BMI_Dynactin subunit 2_DCTN2	proximal	Female	0.0638225057964708	0.139317534686171	0.64730349437966	1.06590319033249	0.811200635946	1.40057781122921	288.5366786585	0.00599211342810908	8.5091279544082	1.38344199969644
BMI	6240_70_RSPO1_RSPO1	proximal	Female	0.187556653060296	0.0759679044531329	0.0142750126174061	1.20629858799181	1.0394165647795	1.39997411307345	283.550401819192	0.0104102293123984	29.268234536274	1.48964769881107
6240_70	BMI_RSPO1_RSPO1	proximal	Female	0.222823230470668	0.140294490450431	0.113590875093751	1.24959966306713	0.949182709158535	1.64509878116277	283.550401819192	0.0104102293123984	29.268234536274	1.48964769881107
BMI	6276_16_Furin_FURIN	proximal	Sex-combined	0.199449645412319	0.0532246961851457	0.000202662911208211	1.22073073849033	1.09980098519892	1.35495744771097	577.923536441079	6.64112535111505e-06	38.0368013891625	1.43550420108486
