exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
WHR	Sex-combined	11692_21_SHC4_SHC4	11692_21	SHC4	SHC4	259	IVW-MRE	0.151392295405303	0.0334494779743435	6.01109357222485e-06	0.0858313185755897	0.216953272235016
WHR	Sex-combined	11715_1_POU2F1_PO2F1	11715_1	PO2F1	POU2F1	259	IVW-MRE	0.17285654716261	0.0329576261452735	1.56441915887304e-07	0.108259599917874	0.237453494407346
WHR	Sex-combined	11825_27_PPARGC1A_PRGC1	11825_27	PRGC1	PPARGC1A	259	IVW-MRE	0.163287484245852	0.0326540807275179	5.71749837514311e-07	0.0992854860199169	0.227289482471787
WHR	Sex-combined	11872_9_PCDHGB1_PCDGD	11872_9	PCDGD	PCDHGB1	259	IVW-MRE	0.143101040303887	0.0343387259364645	3.08178840304728e-05	0.0757971374684166	0.210404943139357
WHR	Sex-combined	11952_1_IGDCC3_IGDC3	11952_1	IGDC3	IGDCC3	259	IVW-MRE	0.157598941043773	0.0351167972790896	7.1945338974373e-06	0.0887700183767574	0.226427863710789
WHR	Sex-combined	11955_1_ARHGAP1_RHG01	11955_1	RHG01	ARHGAP1	259	IVW-MRE	0.153107944757223	0.0329177654637476	3.29968535218605e-06	0.0885891244482777	0.217626765066168
WHR	Sex-combined	12329_21_RPS6KA1_KS6A1	12329_21	KS6A1	RPS6KA1	259	IVW-MRE	0.132030409420562	0.0309637142123698	2.00766572999205e-05	0.0713415295643172	0.192719289276807
WHR	Sex-combined	12332_7_EEF2K_EF2K	12332_7	EF2K	EEF2K	259	IVW-MRE	0.148755496325023	0.0337949044834628	1.07399181978813e-05	0.0825174835374359	0.21499350911261
WHR	Sex-combined	12363_70_TRIB2_TRIB2	12363_70	TRIB2	TRIB2	259	IVW-MRE	0.151649582458703	0.0337745712163241	7.12057742229874e-06	0.0854514228747078	0.217847742042698
WHR	Sex-combined	12368_18_KAT2B_PCAF	12368_18	PCAF	KAT2B	259	IVW-MRE	0.145844616740959	0.0333633314603058	1.23449853748278e-05	0.0804524870787596	0.211236746403158
WHR	Sex-combined	12370_30_APOF_Apo_F	12370_30	Apo_F	APOF	259	IVW-MRE	-0.318241573953779	0.0416801570676175	2.25250275761935e-14	-0.399934681806309	-0.236548466101249
WHR	Sex-combined	12400_25_UBE2T_UBE2T	12400_25	UBE2T	UBE2T	259	IVW-MRE	0.167206103252884	0.0346606343297809	1.40642198481626e-06	0.0992712599665134	0.235140946539255
WHR	Sex-combined	12403_30_RAB39B_RB39B	12403_30	RB39B	RAB39B	259	IVW-MRE	0.161092685897669	0.0355160032523522	5.73916805140956e-06	0.0914813195230587	0.230704052272279
WHR	Sex-combined	12417_46_TPRKB_TPRKB	12417_46	TPRKB	TPRKB	259	IVW-MRE	0.198932918393821	0.0373666743708511	1.01618383996838e-07	0.125694236626953	0.272171600160689
WHR	Sex-combined	12436_84_GSTO1_GST_omega_1	12436_84	GST_omega_1	GSTO1	259	IVW-MRE	0.152620909905606	0.0338997971434555	6.7279393345091e-06	0.0861773075044332	0.219064512306779
WHR	Sex-combined	12437_18_ULK3_ULK3	12437_18	ULK3	ULK3	259	IVW-MRE	0.160960999742977	0.0358703841042433	7.21331213208966e-06	0.0906550468986601	0.231266952587294
WHR	Sex-combined	12453_161_NXF1_NXF1	12453_161	NXF1	NXF1	259	IVW-MRE	0.139031630071985	0.0334043622825072	3.15361742355207e-05	0.0735590799982709	0.204504180145699
WHR	Sex-combined	12455_48_MYNN_MYNN	12455_48	MYNN	MYNN	259	IVW-MRE	0.150442077226063	0.0356940233152251	2.50033532226365e-05	0.0804817915282218	0.220402362923904
WHR	Sex-combined	12463_7_KLHL13_KLH13	12463_7	KLH13	KLHL13	259	IVW-MRE	0.16667742562166	0.0357671403302343	3.16099804699256e-06	0.0965738305744008	0.236781020668919
WHR	Sex-combined	12473_48_KCTD5_KCTD5	12473_48	KCTD5	KCTD5	259	IVW-MRE	0.1740431038668	0.0355493327822391	9.78970728083653e-07	0.104366411613611	0.243719796119989
WHR	Sex-combined	12478_15_RPL30_RL30	12478_15	RL30	RPL30	259	IVW-MRE	0.178097586536351	0.0348610521142139	3.24238700415903e-07	0.109769924392492	0.24642524868021
WHR	Sex-combined	12482_5_BPTF_BPTF	12482_5	BPTF	BPTF	259	IVW-MRE	0.180033437612423	0.0396432552284595	5.5898221846198e-06	0.102332657364642	0.257734217860204
WHR	Sex-combined	12488_9_MCTS1_MCTS1	12488_9	MCTS1	MCTS1	259	IVW-MRE	0.218870707802559	0.038878729540767	1.80654638489167e-08	0.142668397902656	0.295073017702462
WHR	Sex-combined	12500_88_UBA2_SAE2	12500_88	SAE2	UBA2	259	IVW-MRE	0.154720520656562	0.0339607459451892	5.21708253389407e-06	0.0881574586039912	0.221283582709133
WHR	Sex-combined	12503_5_GPR68_SPR1	12503_5	SPR1	GPR68	259	IVW-MRE	0.229255700318315	0.0349359764532488	5.30314908690447e-11	0.160781186469947	0.297730214166683
WHR	Sex-combined	12510_3_STAP1_STAP1	12510_3	STAP1	STAP1	259	IVW-MRE	0.177787795912467	0.0351909518608179	4.37005592694625e-07	0.108813530265264	0.24676206155967
WHR	Sex-combined	12514_16_METTL1_METTL1	12514_16	METTL1	METTL1	259	IVW-MRE	0.293349216728385	0.0453992638802328	1.0364188757851e-10	0.204366659523129	0.382331773933641
WHR	Sex-combined	12527_50_THRA_THA	12527_50	THA	THRA	259	IVW-MRE	0.164441192313325	0.0358072600925446	4.38181532611089e-06	0.0942589625319376	0.234623422094712
WHR	Sex-combined	12529_32_FKBP6_FKBP6	12529_32	FKBP6	FKBP6	259	IVW-MRE	0.180510611720495	0.037386183766987	1.37723868882322e-06	0.1072336915372	0.25378753190379
WHR	Sex-combined	12540_25_RHOG_RHOG	12540_25	RHOG	RHOG	259	IVW-MRE	0.186200141247561	0.0364103339475396	3.15513207457968e-07	0.114835886710383	0.257564395784739
WHR	Sex-combined	12553_5_VRK1_VRK1	12553_5	VRK1	VRK1	259	IVW-MRE	0.158955272350073	0.0324660449519431	9.77838361379612e-07	0.0953218242442645	0.222588720455881
WHR	Sex-combined	12562_1_PKN1_PKN1	12562_1	PKN1	PKN1	259	IVW-MRE	0.184551797609037	0.0339885890532723	5.64120628358966e-08	0.117934163064623	0.251169432153451
WHR	Sex-combined	12572_236_EFS_EFS	12572_236	EFS	EFS	259	IVW-MRE	0.365851830736926	0.0402711435920288	1.03971460432455e-19	0.28692038929655	0.444783272177302
WHR	Sex-combined	12618_50_AKR1C1_Aldo_keto_reductase_1C1	12618_50	Aldo_keto_reductase_1C1	AKR1C1	259	IVW-MRE	0.178167422169453	0.0342778687147143	2.01726866550599e-07	0.110982799488613	0.245352044850293
WHR	Sex-combined	12625_138_KLHL7_KLHL7	12625_138	KLHL7	KLHL7	259	IVW-MRE	0.162590636784311	0.0343845926556422	2.26084541493882e-06	0.0951968351792523	0.22998443838937
WHR	Sex-combined	12626_6_SENP7_SENP7	12626_6	SENP7	SENP7	259	IVW-MRE	0.159198005494826	0.0320109743970282	6.58457461419404e-07	0.0964564956766507	0.221939515313001
WHR	Sex-combined	12632_14_NAT1_ARY1	12632_14	ARY1	NAT1	259	IVW-MRE	0.23524281612363	0.0336309740832002	2.65588100190517e-12	0.169326106920558	0.301159525326702
WHR	Sex-combined	12658_72_PANK3_PANK3	12658_72	PANK3	PANK3	259	IVW-MRE	0.201826127967003	0.0360397668333661	2.14234026365473e-08	0.131188184973605	0.272464070960401
WHR	Sex-combined	12665_16_ILF2_ILF2	12665_16	ILF2	ILF2	259	IVW-MRE	0.14385611269882	0.033750579834643	2.02306290958341e-05	0.0777049762229197	0.21000724917472
WHR	Sex-combined	12681_63_USP21_UBP21	12681_63	UBP21	USP21	259	IVW-MRE	0.167509099013181	0.0358116228587422	2.9038435984818e-06	0.0973183182100463	0.237699879816316
WHR	Sex-combined	12700_9_ACLY_ACLY	12700_9	ACLY	ACLY	259	IVW-MRE	0.148036191838002	0.0354657335610272	2.99215488705966e-05	0.0785233540583887	0.217549029617615
WHR	Sex-combined	12704_26_SH2D3C_SH2D3	12704_26	SH2D3	SH2D3C	259	IVW-MRE	0.20139337184264	0.04069118004203	7.44760310464339e-07	0.121638658960261	0.281148084725019
WHR	Sex-combined	12709_63_H1FX_H1X	12709_63	H1X	H1FX	259	IVW-MRE	0.144635899024729	0.0324248538998634	8.17117438293349e-06	0.0810831853809967	0.208188612668461
WHR	Sex-combined	12712_9_HMG20A_HM20A	12712_9	HM20A	HMG20A	259	IVW-MRE	0.16268120084156	0.0345734583034675	2.5339561763778e-06	0.0949172225667637	0.230445179116356
WHR	Sex-combined	12716_3_ZNF175_ZN175	12716_3	ZN175	ZNF175	259	IVW-MRE	0.15603483172492	0.037090682169496	2.58958126514542e-05	0.0833370946727078	0.228732568777132
WHR	Sex-combined	12721_4_TAX1BP1_TAXB1	12721_4	TAXB1	TAX1BP1	259	IVW-MRE	0.145121520123919	0.0335371380294985	1.51024664872483e-05	0.0793887295861019	0.210854310661736
WHR	Sex-combined	12730_3_NDC80_KNTC2	12730_3	KNTC2	NDC80	259	IVW-MRE	0.164197550381797	0.0372678543089102	1.05357151844148e-05	0.091152555936333	0.237242544827261
WHR	Sex-combined	12732_13_MPP7_MPP7	12732_13	MPP7	MPP7	259	IVW-MRE	0.18103456106828	0.0366385579813221	7.76854192224234e-07	0.109222987424889	0.252846134711671
WHR	Sex-combined	12735_39_CSDE1_CSDE1	12735_39	CSDE1	CSDE1	259	IVW-MRE	0.141008068348966	0.033749583887644	2.93995311014812e-05	0.0748588839291838	0.207157252768748
WHR	Sex-combined	12738_43_NISCH_NISCH	12738_43	NISCH	NISCH	259	IVW-MRE	0.149674923317334	0.0360296613519948	3.26407601347201e-05	0.0790567870674242	0.220293059567244
WHR	Sex-combined	12743_18_BAG5_BAG5	12743_18	BAG5	BAG5	259	IVW-MRE	0.181944476309737	0.0338163539066592	7.43331428461174e-08	0.115664422652685	0.248224529966789
WHR	Sex-combined	12750_9_ITGB2_LFA_1_beta_2	12750_9	LFA_1_beta_2	ITGB2	259	IVW-MRE	0.157225398272983	0.0350452340534676	7.24516236953497e-06	0.0885367395281865	0.22591405701778
WHR	Sex-combined	12754_14_CSDC2_CSDC2	12754_14	CSDC2	CSDC2	259	IVW-MRE	0.188133797847738	0.0354704616844313	1.13319116155494e-07	0.118611692946253	0.257655902749223
WHR	Sex-combined	12771_19_ZNF180_ZN180	12771_19	ZN180	ZNF180	259	IVW-MRE	0.14743513181748	0.0327470233367689	6.72393119973341e-06	0.083250966077413	0.211619297557547
WHR	Sex-combined	12784_10_APBB3_APBB3	12784_10	APBB3	APBB3	259	IVW-MRE	0.146688321265424	0.0324596819272956	6.21051130355672e-06	0.0830673446879246	0.210309297842923
WHR	Sex-combined	12793_4_PIWIL1_PIWL1	12793_4	PIWL1	PIWIL1	259	IVW-MRE	0.14800982561654	0.0344344153644686	1.72104582507767e-05	0.0805183715021816	0.215501279730898
WHR	Sex-combined	12794_6_NLRP4_NALP4	12794_6	NALP4	NLRP4	259	IVW-MRE	0.140318639377087	0.0334585611998368	2.74315331449027e-05	0.0747398594254069	0.205897419328767
WHR	Sex-combined	12795_2_ZNF566_ZN566	12795_2	ZN566	ZNF566	259	IVW-MRE	0.19868716816969	0.0350317925926147	1.41449866063315e-08	0.130024854688165	0.267349481651215
WHR	Sex-combined	12798_46_SLC4A8_S4A8	12798_46	S4A8	SLC4A8	259	IVW-MRE	0.169186708527618	0.0340488724025063	6.73208685968803e-07	0.102450918618706	0.23592249843653
WHR	Sex-combined	12803_9_ZNF329_ZN329	12803_9	ZN329	ZNF329	259	IVW-MRE	0.193205918790788	0.0352692411578103	4.30090144750235e-08	0.12407820612148	0.262333631460096
WHR	Sex-combined	12807_89_ARHGAP30_RHG30	12807_89	RHG30	ARHGAP30	259	IVW-MRE	0.211866473876021	0.0368808410166411	9.21268014617707e-09	0.139580025483404	0.284152922268638
WHR	Sex-combined	12811_55_ZNF415_ZN415	12811_55	ZN415	ZNF415	259	IVW-MRE	0.158681764277372	0.0338484405178511	2.75877063690899e-06	0.0923388208623838	0.22502470769236
WHR	Sex-combined	12817_1_GEM_GEM	12817_1	GEM	GEM	259	IVW-MRE	0.233957280543962	0.0378970056002222	6.67932511204174e-10	0.159679149567526	0.308235411520398
WHR	Sex-combined	12827_37_RGS3_RGS3	12827_37	RGS3	RGS3	259	IVW-MRE	0.145510173716031	0.0341098118456077	1.99068473830655e-05	0.0786549424986399	0.212365404933422
WHR	Sex-combined	12830_4_SAP18_SAP18	12830_4	SAP18	SAP18	259	IVW-MRE	0.167529353650561	0.0346207156175109	1.30499531246376e-06	0.0996727510402396	0.235385956260882
WHR	Sex-combined	12834_3_KCNF1_KCNF1	12834_3	KCNF1	KCNF1	259	IVW-MRE	0.147624285995853	0.0328195370981789	6.85759634192216e-06	0.0832979932834224	0.211950578708284
WHR	Sex-combined	12835_101_PYDC1_PYDC1	12835_101	PYDC1	PYDC1	259	IVW-MRE	0.163474876242238	0.0335829554378684	1.12851429312739e-06	0.0976522835840159	0.22929746890046
WHR	Sex-combined	12842_43_STX10_STX10	12842_43	STX10	STX10	259	IVW-MRE	0.131407938411163	0.0313666176196804	2.79668227567582e-05	0.0699293678765894	0.192886508945737
WHR	Sex-combined	12843_6_ZNF410_ZN410	12843_6	ZN410	ZNF410	259	IVW-MRE	0.148244180622147	0.0345574878799519	1.7884646313002e-05	0.0805115043774413	0.215976856866853
WHR	Sex-combined	12847_27_RNGTT_MCE1	12847_27	MCE1	RNGTT	259	IVW-MRE	0.152328941029152	0.0339131198706355	7.06433987140301e-06	0.0858592260827064	0.218798655975598
WHR	Sex-combined	12848_9_ARHGEF2_ARHG2	12848_9	ARHG2	ARHGEF2	259	IVW-MRE	0.202644577179085	0.0348237284046668	5.91468443432546e-09	0.134390069505938	0.270899084852232
WHR	Sex-combined	12860_7_ARPP21_cAMP_regulated_phosphoprotein_21	12860_7	cAMP_regulated_phosphoprotein_21	ARPP21	259	IVW-MRE	0.163405808447423	0.0334774048853255	1.05507753675005e-06	0.097790094872185	0.229021522022661
WHR	Sex-combined	12862_14_NEDD9_CASL	12862_14	CASL	NEDD9	259	IVW-MRE	0.14534107378852	0.0349926819122826	3.27470374972286e-05	0.0767554172404461	0.213926730336594
WHR	Sex-combined	12875_28_UBTD2_UBTD2	12875_28	UBTD2	UBTD2	259	IVW-MRE	0.152357816821883	0.0342311124533137	8.55279295565851e-06	0.0852648364133882	0.219450797230378
WHR	Sex-combined	12876_39_SPEF1_SPEF1	12876_39	SPEF1	SPEF1	259	IVW-MRE	0.146686266510032	0.032764526288064	7.57048499043457e-06	0.0824677949854266	0.210904738034637
WHR	Sex-combined	12880_1_SV2A_SV2A	12880_1	SV2A	SV2A	259	IVW-MRE	0.157545745322246	0.0345800703454738	5.2144506403551e-06	0.0897688074451174	0.225322683199375
WHR	Sex-combined	12881_17_RDH16_RDH16	12881_17	RDH16	RDH16	259	IVW-MRE	0.211536761521768	0.0451155421511752	2.74841351584147e-06	0.123110298905465	0.299963224138071
WHR	Sex-combined	12882_7_PARP11_PAR11	12882_7	PAR11	PARP11	259	IVW-MRE	0.169200774222981	0.0336298591897292	4.87251021417084e-07	0.103286250211112	0.23511529823485
WHR	Sex-combined	12885_42_NR1D2_NR1D2	12885_42	NR1D2	NR1D2	259	IVW-MRE	0.153230265141654	0.0332226728102694	3.98391630538661e-06	0.088113826433526	0.218346703849782
WHR	Sex-combined	12892_10_SYTL1_SYTL1	12892_10	SYTL1	SYTL1	259	IVW-MRE	0.175571345044162	0.0350633678022458	5.52107687252975e-07	0.10684714415176	0.244295545936564
WHR	Sex-combined	12893_159_IFI16_IP16	12893_159	IP16	IFI16	259	IVW-MRE	0.162218451986066	0.0352933769156741	4.30088391081891e-06	0.0930434332313448	0.231393470740787
WHR	Sex-combined	12894_3_PAXIP1_PAXI1	12894_3	PAXI1	PAXIP1	259	IVW-MRE	0.176445124839949	0.0368509865991758	1.6839242836127e-06	0.104217191105564	0.248673058574334
WHR	Sex-combined	12895_28_DGKB_DGKB	12895_28	DGKB	DGKB	259	IVW-MRE	0.154408668386074	0.0363147989707079	2.11918251365618e-05	0.0832316624034865	0.225585674368662
WHR	Sex-combined	12904_180_CUBN_cubilin	12904_180	cubilin	CUBN	259	IVW-MRE	0.161226195571616	0.0359137887623291	7.14723260420196e-06	0.090835169597451	0.231617221545781
WHR	Sex-combined	12934_1_HERC5_HERC5	12934_1	HERC5	HERC5	259	IVW-MRE	0.207007792677953	0.0424105812212331	1.05527210242614e-06	0.123883053484336	0.29013253187157
WHR	Sex-combined	12960_9_GCK_HXK4	12960_9	HXK4	GCK	259	IVW-MRE	0.20330740206344	0.0365203545457068	2.59219869759211e-08	0.131727507153855	0.274887296973025
WHR	Sex-combined	12970_35_STAU2_STAU2	12970_35	STAU2	STAU2	259	IVW-MRE	0.150447519570948	0.0341929834412577	1.08274333802997e-05	0.0834292720260829	0.217465767115813
WHR	Sex-combined	12976_49_SORBS3_Vinexin_b	12976_49	Vinexin_b	SORBS3	259	IVW-MRE	0.151617924089688	0.0344613548365385	1.08425257904266e-05	0.0840736686100725	0.219162179569303
WHR	Sex-combined	13013_41_PARK2_PRKN2	13013_41	PRKN2	PARK2	259	IVW-MRE	0.173162141290994	0.0350605932819498	7.85486646930537e-07	0.104443378458372	0.241880904123616
WHR	Sex-combined	13022_20_TP53I11_P5I11	13022_20	P5I11	TP53I11	259	IVW-MRE	0.549197141947448	0.107016983371038	2.86879108541861e-07	0.339443854540213	0.758950429354682
WHR	Sex-combined	13027_20_CBX7_CBX7	13027_20	CBX7	CBX7	259	IVW-MRE	0.142303558301629	0.0340732692250825	2.9616050231248e-05	0.0755199506204673	0.209087165982791
WHR	Sex-combined	13043_157_ATAD2_ATAD2	13043_157	ATAD2	ATAD2	259	IVW-MRE	0.146465271850333	0.0334982790584796	1.22931877356419e-05	0.080808644895713	0.212121898804953
WHR	Sex-combined	13053_6_SLC6A14_S6A14	13053_6	S6A14	SLC6A14	259	IVW-MRE	0.216908407046951	0.0367410925930984	3.55437159925982e-09	0.144895865564478	0.288920948529424
WHR	Sex-combined	13059_33_RFK_RIFK	13059_33	RIFK	RFK	259	IVW-MRE	0.157350076068464	0.0375034548302345	2.72131575595485e-05	0.0838433046012044	0.230856847535724
WHR	Sex-combined	13067_5_PRKG1_KGP1B	13067_5	KGP1B	PRKG1	259	IVW-MRE	0.19740979262008	0.0372183307852743	1.1322949381163e-07	0.124461864280942	0.270357720959218
WHR	Sex-combined	13078_3_CETN2_CETN2	13078_3	CETN2	CETN2	259	IVW-MRE	0.200255459411855	0.0354789945228376	1.65817421119033e-08	0.130716630147093	0.269794288676617
WHR	Sex-combined	13085_18_GLP1R_GLP1R	13085_18	GLP1R	GLP1R	259	IVW-MRE	0.145914281082666	0.0343712083524123	2.18352419079606e-05	0.0785467127119379	0.213281849453394
WHR	Sex-combined	13125_45_VTN_Vitronectin	13125_45	Vitronectin	VTN	259	IVW-MRE	0.138348951582968	0.0327397717053648	2.38183056751581e-05	0.074178999040453	0.202518904125483
WHR	Sex-combined	13133_73_LTBP4_LTBP4	13133_73	LTBP4	LTBP4	259	IVW-MRE	-0.165643972569304	0.0386438657585841	1.81572726681672e-05	-0.241385949456129	-0.0899019956824792
WHR	Sex-combined	13229_20_MDM4_MDM4	13229_20	MDM4	MDM4	259	IVW-MRE	0.158546974456629	0.0361315705978065	1.14373870745019e-05	0.0877290960849283	0.22936485282833
WHR	Sex-combined	13236_25_WNT3A_WNT3A	13236_25	WNT3A	WNT3A	259	IVW-MRE	0.220648652433039	0.0354778335101143	4.99255502186148e-10	0.151112098753215	0.290185206112863
WHR	Sex-combined	13268_45_WNT5A_WNT5A	13268_45	WNT5A	WNT5A	259	IVW-MRE	0.42355329649712	0.049668544724649	1.4941997293947e-17	0.326202948836808	0.520903644157432
WHR	Sex-combined	13375_48_SYNGR3_SNG3	13375_48	SNG3	SYNGR3	259	IVW-MRE	0.142858710085515	0.033792530179719	2.36277671123846e-05	0.0766253509332658	0.209092069237764
WHR	Sex-combined	13378_80_C5orf63_YD286	13378_80	YD286	C5orf63	259	IVW-MRE	0.15391657112505	0.036486167978353	2.45942789863809e-05	0.0824036818874781	0.225429460362622
WHR	Sex-combined	13386_248_RNF34_RNF34	13386_248	RNF34	RNF34	259	IVW-MRE	0.149318814461866	0.0339093527981363	1.06533069466336e-05	0.0828564829775189	0.215781145946213
WHR	Sex-combined	13422_66_ENOX2_ENOX2	13422_66	ENOX2	ENOX2	259	IVW-MRE	0.159316236448639	0.036287616123275	1.13155436859352e-05	0.08819250884702	0.230439964050258
WHR	Sex-combined	13423_94_FAM213A_CJ058	13423_94	CJ058	FAM213A	259	IVW-MRE	0.141519095553648	0.0332778360340747	2.112526093513e-05	0.0762945369268616	0.206743654180434
WHR	Sex-combined	13430_50_SLC14A1_UT1	13430_50	UT1	SLC14A1	259	IVW-MRE	0.164527831678867	0.034221572640305	1.52659315918958e-06	0.0974535493038692	0.231602114053865
WHR	Sex-combined	13439_6_IQCF3_IQCF3	13439_6	IQCF3	IQCF3	259	IVW-MRE	0.171019742883126	0.0357761424741096	1.75056953279708e-06	0.100898503633871	0.241140982132381
WHR	Sex-combined	13441_30_DIXDC1_DIXC1	13441_30	DIXC1	DIXDC1	259	IVW-MRE	0.200513913532648	0.0360576509142287	2.68347608431581e-08	0.12984091774076	0.271186909324536
WHR	Sex-combined	13451_2_FNDC4_FNDC4	13451_2	FNDC4	FNDC4	259	IVW-MRE	0.152687936539018	0.0346902056476794	1.07519406302026e-05	0.0846951334695664	0.22068073960847
WHR	Sex-combined	13452_113_SMIM13_SIM13	13452_113	SIM13	SMIM13	259	IVW-MRE	0.167438570866673	0.0345221477804562	1.2335056322443e-06	0.0997751612169788	0.235101980516367
WHR	Sex-combined	13457_33_ELF5_ELF5	13457_33	ELF5	ELF5	259	IVW-MRE	0.144023723279696	0.0329204268488516	1.2148565713154e-05	0.0794996866559469	0.208547759903445
WHR	Sex-combined	13460_4_CHAD_CHAD	13460_4	CHAD	CHAD	259	IVW-MRE	-0.211297022850387	0.0378684518401056	2.40845191852542e-08	-0.285519188456994	-0.13707485724378
WHR	Sex-combined	13468_5_NEURL4_NEUL4	13468_5	NEUL4	NEURL4	259	IVW-MRE	0.175185716124186	0.0369618389551047	2.14100959125435e-06	0.102740511772181	0.247630920476191
WHR	Sex-combined	13479_8_FAM171A2_F1712	13479_8	F1712	FAM171A2	259	IVW-MRE	0.185610355288768	0.0348755966696414	1.02593262496668e-07	0.117254185816271	0.253966524761265
WHR	Sex-combined	13481_24_TCEA2_TCEA2	13481_24	TCEA2	TCEA2	259	IVW-MRE	0.150014604932583	0.0355142039641362	2.39925832330842e-05	0.0804067651628761	0.21962244470229
WHR	Sex-combined	13495_48_HCAR2_HCAR2	13495_48	HCAR2	HCAR2	259	IVW-MRE	0.224803249690671	0.0375895359806283	2.22488980951165e-09	0.15112775916864	0.298478740212702
WHR	Sex-combined	13496_19_HMGCS1_HMCS1	13496_19	HMCS1	HMGCS1	259	IVW-MRE	0.200300435214165	0.0356663083317093	1.95477866798213e-08	0.130394470884015	0.270206399544315
WHR	Sex-combined	13501_10_SLC35G2_S35G2	13501_10	S35G2	SLC35G2	259	IVW-MRE	0.245720023527985	0.0384630336036545	1.6755120141985e-10	0.170332477664822	0.321107569391148
WHR	Sex-combined	13509_5_SCAMP5_SCAM5	13509_5	SCAM5	SCAMP5	259	IVW-MRE	0.161392016715593	0.0354142080272711	5.18234235181675e-06	0.0919801689821416	0.230803864449044
WHR	Sex-combined	13515_8_RPRD1A_RPR1A	13515_8	RPR1A	RPRD1A	259	IVW-MRE	0.158162207542879	0.0343122045425072	4.0363283568101e-06	0.0909102866395649	0.225414128446193
WHR	Sex-combined	13524_25_HS6ST2_H6ST2	13524_25	H6ST2	HS6ST2	259	IVW-MRE	-0.176505880933267	0.0390814706231826	6.29125102625471e-06	-0.253105563354705	-0.0999061985118291
WHR	Sex-combined	13526_5_SSB_LA	13526_5	LA	SSB	259	IVW-MRE	0.182561526326222	0.0344801900680116	1.19225879857196e-07	0.114980353792919	0.250142698859525
WHR	Sex-combined	13529_39_NAP1L2_NP1L2	13529_39	NP1L2	NAP1L2	259	IVW-MRE	0.205145025572307	0.0379969751516207	6.70196972544513e-08	0.13067095427513	0.279619096869484
WHR	Sex-combined	13532_25_CNEP1R1_NEPR1	13532_25	NEPR1	CNEP1R1	259	IVW-MRE	0.156512516039735	0.0343226102725098	5.11435919918561e-06	0.0892401999056158	0.223784832173854
WHR	Sex-combined	13561_5_HTR6_5HT6R	13561_5	5HT6R	HTR6	259	IVW-MRE	0.174089746313583	0.036265472880858	1.58327875321069e-06	0.103009419467101	0.245170073160065
WHR	Sex-combined	13580_2_UAP1_Sperm_associated_antigen_2	13580_2	Sperm_associated_antigen_2	UAP1	259	IVW-MRE	0.168097639936572	0.033862864682267	6.90309473854974e-07	0.101726425159329	0.234468854713815
WHR	Sex-combined	13614_6_CREBBP_CREB_binding_protein	13614_6	CREB_binding_protein	CREBBP	259	IVW-MRE	0.214587701791261	0.0367473553008463	5.23447154281931e-09	0.142562885401602	0.28661251818092
WHR	Sex-combined	13623_4_MLL2_MLL2	13623_4	MLL2	MLL2	259	IVW-MRE	0.158284561737642	0.0342919243434894	3.91589566854925e-06	0.0910723900244028	0.225496733450881
WHR	Sex-combined	13628_58_GRB14_GRB14	13628_58	GRB14	GRB14	259	IVW-MRE	0.250854363866637	0.035261262373899	1.12594120299977e-12	0.181742289613795	0.319966438119479
WHR	Sex-combined	13652_2_TOM1L1_TM1L1	13652_2	TM1L1	TOM1L1	259	IVW-MRE	0.200827939450398	0.0417217761856404	1.48306579941159e-06	0.119053258126543	0.282602620774253
WHR	Sex-combined	13659_36_ATP13A1_AT131	13659_36	AT131	ATP13A1	259	IVW-MRE	0.152420579297891	0.0341868874829245	8.25538760530206e-06	0.085414279831359	0.219426878764423
WHR	Sex-combined	13665_35_PPP2R3A_PP2A__subunit_B	13665_35	PP2A__subunit_B	PPP2R3A	259	IVW-MRE	0.223710682786338	0.0372994282600427	2.00135046555456e-09	0.150603803396654	0.296817562176022
WHR	Sex-combined	13691_10_SLC5A8_SC5A8	13691_10	SC5A8	SLC5A8	259	IVW-MRE	0.247078992708092	0.0501679731833199	8.43455233062815e-07	0.148749765268785	0.345408220147399
WHR	Sex-combined	13704_5_HMGCS2_HMCS2	13704_5	HMCS2	HMGCS2	259	IVW-MRE	0.148933591350372	0.0329986197466465	6.38182366327795e-06	0.0842562966469449	0.213610886053799
WHR	Sex-combined	13717_15_FCN2_FCN2	13717_15	FCN2	FCN2	259	IVW-MRE	0.225547832532926	0.0356435389801259	2.48561566165135e-10	0.155686496131879	0.295409168933973
WHR	Sex-combined	13735_1_RAP1GAP_RPGP1	13735_1	RPGP1	RAP1GAP	259	IVW-MRE	0.135371089262527	0.0327568216024021	3.58670796718122e-05	0.0711677189218189	0.199574459603235
WHR	Sex-combined	13738_8_INHBA_Inhibin_bA_chain	13738_8	Inhibin_bA_chain	INHBA	259	IVW-MRE	0.233853529300853	0.041490663337552	1.73749807999802e-08	0.152531829159251	0.315175229442455
WHR	Sex-combined	13933_276_NAB1_NAB1	13933_276	NAB1	NAB1	259	IVW-MRE	0.236916047890022	0.0350150660066676	1.32284204380359e-11	0.168286518516953	0.305545577263091
WHR	Sex-combined	13939_14_UGP2_UGPA1	13939_14	UGPA1	UGP2	259	IVW-MRE	0.157777199170281	0.0331150109778279	1.89301840090495e-06	0.0928717776537383	0.222682620686824
