exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
14284_23_EIF2AK4_E2AK4	Sex-combined	colon	14284_23	E2AK4	EIF2AK4	2	IVW-MRE	0.04807588	0.01037957	3.625337e-06	1.04925	1.02812	1.070815
14332_3_RALA_RALA	Sex-combined	colon	14332_3	RALA	RALA	2	IVW-MRE	0.1842131	0.01081051	4.134311e-65	1.202272	1.177066	1.228018
15298_199_NETO1_NETO1	Sex-combined	colon	15298_199	NETO1	NETO1	2	IVW-MRE	0.04294258	0.005334183	8.248961e-16	1.043878	1.033021	1.054849
15299_102_MESDC2_MESD2	Sex-combined	colon	15299_102	MESD2	MESDC2	2	IVW-MRE	-0.2073047	0.04046567	3.007507e-07	0.812772	0.7507989	0.8798605
15324_58_FTL_Ferritin_light_chain	Sex-combined	colon	15324_58	Ferritin_light_chain	FTL	6	IVW-MRE	0.1557629	0.03014356	2.374135e-07	1.168549	1.101509	1.239669
15336_7_SELM_SELM	Sex-combined	colon	15336_7	SELM	SELM	7	IVW-MRE	-0.2587762	0.05879079	1.074331e-05	0.7719958	0.6879727	0.8662807
15368_3_BMPER_BMPER	Sex-combined	colon	15368_3	BMPER	BMPER	3	IVW-MRE	0.2416159	0.05491426	1.08313e-05	1.273305	1.143374	1.418001
15558_63_ENPEP_AMPE	Sex-combined	colon	15558_63	AMPE	ENPEP	7	IVW-MRE	0.07848879	0.01214372	1.024265e-10	1.081651	1.05621	1.107705
15596_7_HEXIM1_HEXI1	Sex-combined	colon	15596_7	HEXI1	HEXIM1	2	IVW-MRE	-0.2334871	0.056305	3.37114e-05	0.7917678	0.7090389	0.8841493
16857_2_RAB2A_RAB2A	Sex-combined	colon	16857_2	RAB2A	RAB2A	2	IVW-MRE	0.1247496	0.01917076	7.652113e-11	1.132865	1.091088	1.176242
17170_15_CALCB_CALCB	Sex-combined	colon	17170_15	CALCB	CALCB	3	IVW-MRE	-0.08188244	0.01826419	7.352364e-06	0.9213803	0.8889803	0.9549611
17341_89_ACAT2_THIC	Sex-combined	colon	17341_89	THIC	ACAT2	3	IVW-MRE	-0.05716654	0.005243941	1.134386e-27	0.9444368	0.9347794	0.9541939
17396_23_ADH1A_ADH1A	Sex-combined	colon	17396_23	ADH1A	ADH1A	3	IVW-MRE	-0.1887527	0.03626463	1.941325e-07	0.8279912	0.7711816	0.8889858
17441_4_ALPI_Alkaline_phosphatase__intestine	Sex-combined	colon	17441_4	Alkaline_phosphatase__intestine	ALPI	6	IVW-MRE	-0.1132077	0.02314152	9.982871e-07	0.8929651	0.8533674	0.9344003
17683_2_COMMD9_COMD9	Sex-combined	colon	17683_2	COMD9	COMMD9	2	IVW-MRE	-0.1114526	0.01616145	5.341246e-12	0.8945338	0.8666422	0.923323
17819_30_FAHD1_FAHD1	Sex-combined	colon	17819_30	FAHD1	FAHD1	2	IVW-MRE	-0.1386202	0.006933879	6.500117e-89	0.8705586	0.8588074	0.8824706
18387_7_ST13_suppression_of_tumorigenicity_13	Sex-combined	colon	18387_7	suppression_of_tumorigenicity_13	ST13	2	IVW-MRE	0.3018564	0.06457107	2.9425e-06	1.352367	1.1916	1.534824
18403_25_AMPD2_AMPD2	Sex-combined	colon	18403_25	AMPD2	AMPD2	2	IVW-MRE	-0.1242366	0.01756233	1.504844e-12	0.8831708	0.8532874	0.9141008
18878_15_GREM1_GREM1	Sex-combined	colon	18878_15	GREM1	GREM1	14	IVW-MRE	0.1903447	0.03306302	8.560825e-09	1.209667	1.133762	1.290653
18896_23_HS6ST3_H6ST3	Sex-combined	colon	18896_23	H6ST3	HS6ST3	3	IVW-MRE	0.3426887	0.06285294	4.974185e-08	1.40873	1.24545	1.593417
18909_11_EXOSC8_EXOS8	Sex-combined	colon	18909_11	EXOS8	EXOSC8	2	IVW-MRE	0.1063546	0.004550563	8.282786e-121	1.112216	1.10234	1.122181
19123_6_NFKBID_IKBD	Sex-combined	colon	19123_6	IKBD	NFKBID	2	IVW-MRE	0.08231722	0.0148828	3.183537e-08	1.0858	1.054585	1.11794
19188_21_NAP1L4_NAP2L	Sex-combined	colon	19188_21	NAP2L	NAP1L4	3	IVW-MRE	-0.09749545	0.01183968	1.801025e-16	0.9071065	0.8862987	0.9284027
19252_67_PSMB2_PSB2	Sex-combined	colon	19252_67	PSB2	PSMB2	2	IVW-MRE	0.1439492	0.01243027	5.172351e-31	1.154825	1.12703	1.183306
19280_29_UBE2D3_UB2D3	Sex-combined	colon	19280_29	UB2D3	UBE2D3	2	IVW-MRE	0.07949582	0.01477126	7.374948e-08	1.082741	1.051843	1.114546
19297_4_G6PD_G6PD	Sex-combined	colon	19297_4	G6PD	G6PD	3	IVW-MRE	-0.1469099	0.006991773	5.11314e-98	0.8633717	0.8516209	0.8752847
19311_15_CRYGS_CRBS	Sex-combined	colon	19311_15	CRBS	CRYGS	2	IVW-MRE	-0.02664301	0.005308303	5.190873e-07	0.9737088	0.9636306	0.9838924
19383_131_CINP_CINP	Sex-combined	colon	19383_131	CINP	CINP	3	IVW-MRE	0.17178	0.03484924	8.25534e-07	1.187417	1.109019	1.271357
19578_19_DOK2_DOK2	Sex-combined	colon	19578_19	DOK2	DOK2	4	IVW-MRE	-0.1283801	0.02408593	9.816597e-08	0.879519	0.8389631	0.9220354
2514_65_EFNB3_Ephrin_B3	Sex-combined	colon	2514_65	Ephrin_B3	EFNB3	2	IVW-MRE	-0.2655105	0.05230494	3.850515e-07	0.7668144	0.6920977	0.8495973
2781_63_CCL4L1_LAG_1	Sex-combined	colon	2781_63	LAG_1	CCL4L1	2	IVW-MRE	-0.0955516	0.01956516	1.040799e-06	0.9088715	0.8746781	0.9444015
3151_6_IL2RA_IL_2_sRa	Sex-combined	colon	3151_6	IL_2_sRa	IL2RA	2	IVW-MRE	0.3373163	0.003165364	0	1.401182	1.392516	1.409902
3299_29_CNTN5_Contactin_5	Sex-combined	colon	3299_29	Contactin_5	CNTN5	5	IVW-MRE	-0.06234996	0.01318997	2.277793e-06	0.939554	0.9155756	0.9641604
3312_64_FCGR1A_FCGR1	Sex-combined	colon	3312_64	FCGR1	FCGR1A	3	IVW-MRE	-0.2344234	0.0514333	5.168867e-06	0.7910268	0.7151716	0.8749276
3313_21_FCN2_FCN2	Sex-combined	colon	3313_21	FCN2	FCN2	9	IVW-MRE	-0.06668966	0.01510407	1.008492e-05	0.9354855	0.9081973	0.9635936
3381_24_LYN_LYNB	Sex-combined	colon	3381_24	LYNB	LYN	3	IVW-MRE	0.2133887	0.04845921	1.065331e-05	1.237866	1.125704	1.361203
3419_49_CAMK2D_CAMK2D	Sex-combined	colon	3419_49	CAMK2D	CAMK2D	3	IVW-MRE	0.2416638	0.0395168	9.627345e-10	1.273366	1.178463	1.375912
3453_87_LYN_LYN	Sex-combined	colon	3453_87	LYN	LYN	3	IVW-MRE	0.2153119	0.04911943	1.168223e-05	1.240249	1.126412	1.365589
3534_14_CD40LG_CD40_ligand__soluble	Sex-combined	colon	3534_14	CD40_ligand__soluble	CD40LG	2	IVW-MRE	-0.1930224	0.02097368	3.478469e-20	0.8244635	0.7912583	0.8590622
3593_72_CASP3_Caspase_3	Sex-combined	colon	3593_72	Caspase_3	CASP3	4	IVW-MRE	-0.1427998	0.0250689	1.224418e-08	0.8669276	0.8253607	0.910588
3685_53_MFRP_MFRP	Sex-combined	colon	3685_53	MFRP	MFRP	2	IVW-MRE	-0.3091504	0.0142743	5.127546e-104	0.7340704	0.7138175	0.7548979
4162_54_TF_Transferrin	Sex-combined	colon	4162_54	Transferrin	TF	2	IVW-MRE	-0.0631194	0.01269441	6.619105e-07	0.9388314	0.9157605	0.9624835
4309_59_TPI1_Triosephosphate_isomerase	Sex-combined	colon	4309_59	Triosephosphate_isomerase	TPI1	2	IVW-MRE	-0.2390619	0.03900514	8.84418e-10	0.7873662	0.7294153	0.849921
4706_17_EPB41_41	Sex-combined	colon	4706_17	41	EPB41	3	IVW-MRE	-0.2080166	0.04403374	2.312193e-06	0.8121936	0.745036	0.8854047
4910_21_PLA2G1B_GIB	Sex-combined	colon	4910_21	GIB	PLA2G1B	2	IVW-MRE	0.06780929	0.005124737	5.752325e-40	1.070161	1.059466	1.080965
5340_24_CASP10_Caspase_10	Sex-combined	colon	5340_24	Caspase_10	CASP10	3	IVW-MRE	-0.1636632	0.0271638	1.690572e-09	0.8490279	0.805007	0.895456
5464_52_GRB2_GRB2_adapter_protein	Sex-combined	colon	5464_52	GRB2_adapter_protein	GRB2	2	IVW-MRE	0.1768651	0.03776946	2.830479e-06	1.19347	1.108311	1.285173
5490_53_SPOCK1_Testican_1	Sex-combined	colon	5490_53	Testican_1	SPOCK1	2	IVW-MRE	0.06904998	0.004266972	6.709226e-59	1.07149	1.062566	1.080488
5765_53_DEFB121_DB121	Sex-combined	colon	5765_53	DB121	DEFB121	2	IVW-MRE	-0.1390644	0.02950993	2.447438e-06	0.870172	0.8212696	0.9219863
5897_58_GRP_Gastrin_releasing_peptide	Sex-combined	colon	5897_58	Gastrin_releasing_peptide	GRP	2	IVW-MRE	-0.09869103	0.01604133	7.636933e-10	0.9060226	0.8779795	0.9349614
6086_15_CHRDL2_CRDL2	Sex-combined	colon	6086_15	CRDL2	CHRDL2	9	IVW-MRE	0.3199034	0.06305729	3.911424e-07	1.376995	1.216905	1.558145
6521_35_NPTX2_NPTX2	Sex-combined	colon	6521_35	NPTX2	NPTX2	6	IVW-MRE	0.08886924	0.01725079	2.582691e-07	1.092938	1.056602	1.130523
6572_10_LRRTM4_LRRT4	Sex-combined	colon	6572_10	LRRT4	LRRTM4	5	IVW-MRE	0.0349959	0.005085839	5.941407e-12	1.035615	1.025343	1.04599
6925_26_SNX8_SNX8	Sex-combined	colon	6925_26	SNX8	SNX8	2	IVW-MRE	0.1195004	0.01482203	7.484079e-16	1.126934	1.094666	1.160153
7191_32_SLMAP_SLMAP	Sex-combined	colon	7191_32	SLMAP	SLMAP	2	IVW-MRE	0.2137748	0.04160776	2.778878e-07	1.238344	1.141363	1.343564
7625_27_YWHAQ_14_3_3_protein_theta	Sex-combined	colon	7625_27	14_3_3_protein_theta	YWHAQ	2	IVW-MRE	0.06262712	0.001401057	0	1.06463	1.06171	1.067557
7782_34_EDDM3B_EP3B	Sex-combined	colon	7782_34	EP3B	EDDM3B	2	IVW-MRE	-0.5984109	0.03100563	5.363608e-83	0.5496844	0.5172743	0.5841252
7886_26_SPTLC1_SPTC1	Sex-combined	colon	7886_26	SPTC1	SPTLC1	3	IVW-MRE	0.158901	0.03601074	1.021365e-05	1.172222	1.092338	1.257948
8053_16_DNAJB14_DJB14	Sex-combined	colon	8053_16	DJB14	DNAJB14	2	IVW-MRE	0.1423163	0.02995808	2.02899e-06	1.152941	1.087192	1.222667
8087_250_RNF13_RNF13	Sex-combined	colon	8087_250	RNF13	RNF13	3	IVW-MRE	0.09969152	0.01369441	3.345026e-13	1.10483	1.07557	1.134886
8305_18_SULF2_SULF2	Sex-combined	colon	8305_18	SULF2	SULF2	4	IVW-MRE	-0.1076532	0.02345821	4.450638e-06	0.897939	0.8575882	0.9401883
8357_43_SULT4A1_ST4A1	Sex-combined	colon	8357_43	ST4A1	SULT4A1	2	IVW-MRE	0.1596977	0.007106144	7.595189e-112	1.173156	1.15693	1.18961
8372_29_CDHR1_CDHR1	Sex-combined	colon	8372_29	CDHR1	CDHR1	2	IVW-MRE	-0.02149437	0.002730638	3.502605e-15	0.978735	0.9735107	0.9839873
8759_29_A4GALT_a1_4_Galactosyltransferase	Sex-combined	colon	8759_29	a1_4_Galactosyltransferase	A4GALT	12	IVW-MRE	0.05492738	0.00987712	2.68122e-08	1.056464	1.036208	1.077115
8838_10_CASC4_CASC4	Sex-combined	colon	8838_10	CASC4	CASC4	2	IVW-MRE	0.217433	0.04514971	1.465955e-06	1.242882	1.137621	1.357882
8916_32_STIM1_STIM1	Sex-combined	colon	8916_32	STIM1	STIM1	3	IVW-MRE	0.1813287	0.03869168	2.779105e-06	1.198809	1.111258	1.293258
8945_7_FAM175B_F175B	Sex-combined	colon	8945_7	F175B	FAM175B	3	IVW-MRE	-0.2187819	0.01138746	2.907548e-82	0.8034969	0.785762	0.8216321
8993_151_RIPK2_RIPK2	Sex-combined	colon	8993_151	RIPK2	RIPK2	3	IVW-MRE	-0.08120949	0.01425553	1.221485e-08	0.9220005	0.8965956	0.9481253
9100_32_C5orf46_CE046	Sex-combined	colon	9100_32	CE046	C5orf46	6	IVW-MRE	-0.143772	0.01991662	5.248893e-13	0.8660852	0.8329276	0.9005628
9196_8_LGALS7_Galectin_7	Sex-combined	colon	9196_8	Galectin_7	LGALS7	5	IVW-MRE	-0.1690472	0.0330831	3.225434e-07	0.8444691	0.7914488	0.9010412
9568_289_FCAMR_FCAMR	Sex-combined	colon	9568_289	FCAMR	FCAMR	2	IVW-MRE	-0.2291043	0.05472861	2.83676e-05	0.7952456	0.714357	0.8852933
9580_5_LAMC2_Laminin_gamma_2	Sex-combined	colon	9580_5	Laminin_gamma_2	LAMC2	10	IVW-MRE	-0.1092221	0.02590883	2.490787e-05	0.8965312	0.8521409	0.9432341
9753_17_EZR_Ezrin	Sex-combined	colon	9753_17	Ezrin	EZR	3	IVW-MRE	0.2299975	0.04121863	2.406004e-08	1.258597	1.160916	1.364497
9774_59_RNF150_RN150	Sex-combined	colon	9774_59	RN150	RNF150	2	IVW-MRE	0.5863806	0.0005331035	0	1.797471	1.795594	1.79935
9870_17_WARS_SYWC	Sex-combined	colon	9870_17	SYWC	WARS	2	IVW-MRE	-0.06531565	0.01419865	4.222245e-06	0.9367717	0.9110614	0.9632076
9877_28_CRKL_CRKL	Sex-combined	colon	9877_28	CRKL	CRKL	2	IVW-MRE	-0.1333286	0.02359679	1.601834e-08	0.8751775	0.8356226	0.9166048
9979_13_AMIGO1_AMGO1	Sex-combined	colon	9979_13	AMGO1	AMIGO1	2	IVW-MRE	0.6442108	0.05240011	9.746742e-35	1.904483	1.718594	2.110479
10073_22_TDP1_TYDP1	Sex-combined	distal	10073_22	TYDP1	TDP1	3	IVW-MRE	-0.26035937879073	0.0458705165752486	1.37910167658263e-08	0.770774536002963	0.704500955559921	0.843282582744563
10362_35_MYC_c_Myc	Sex-combined	distal	10362_35	c_Myc	MYC	2	IVW-MRE	-0.116633402920763	0.000905892516463038	0	0.88991137228146	0.88833269266514	0.891492857411246
10553_8_TOR1AIP2_TOIP2	Sex-combined	distal	10553_8	TOIP2	TOR1AIP2	2	IVW-MRE	-0.183418040392843	0.0391363307091143	2.77721750742037e-06	0.832420097766334	0.770955018732821	0.898785535249819
10563_13_LYSMD3_LYSM3	Sex-combined	distal	10563_13	LYSM3	LYSMD3	2	IVW-MRE	-0.0960772107244987	0.00702436094877689	1.37959243109132e-42	0.908393875611677	0.89597303781518	0.920986902977565
10708_3_GNRH2_GON2	Sex-combined	distal	10708_3	GON2	GNRH2	3	IVW-MRE	-0.217511886304837	0.0485970361268951	7.61163955411761e-06	0.804518042116299	0.731423914357479	0.884916759468032
10785_8_LRRC52_LRC52	Sex-combined	distal	10785_8	LRC52	LRRC52	2	IVW-MRE	0.28470553922696	0.0442378863716665	1.22836556796331e-10	1.32937052301099	1.21896151853198	1.44977996481695
10981_56_NRG3_NRG3	Sex-combined	distal	10981_56	NRG3	NRG3	2	IVW-MRE	-0.130180842307172	0.00363205393231805	2.43192411303517e-281	0.877936648474641	0.871708963693681	0.884208825235547
11110_4_TMEM119_TM119	Sex-combined	distal	11110_4	TM119	TMEM119	3	IVW-MRE	-0.0876403370705749	0.0202527274016831	1.50924294968306e-05	0.916090301200236	0.880438075087645	0.953186219109841
11135_5_MRPL55_RM55	Sex-combined	distal	11135_5	RM55	MRPL55	2	IVW-MRE	0.128235057847916	0.0290468292907428	1.01117644436625e-05	1.1368201898009	1.07390686284005	1.20341920575979
11146_4_TBX22_TBX22	Sex-combined	distal	11146_4	TBX22	TBX22	2	IVW-MRE	-0.105662126721125	0.016347154541187	1.02213683636708e-10	0.899728590975071	0.871357838920865	0.929023073253726
11163_7_FAM162B_F162B	Sex-combined	distal	11163_7	F162B	FAM162B	2	IVW-MRE	-0.6118010146886	0.113849600124151	7.71092726010305e-08	0.542373166870526	0.433897811086716	0.6779675873552
11168_3_MEGF10_MEG10	Sex-combined	distal	11168_3	MEG10	MEGF10	2	IVW-MRE	-0.0616519411347969	0.00147175531380128	0	0.940210078299739	0.937501818365254	0.942926161869046
11257_1_QDPR_DHPR	Sex-combined	distal	11257_1	DHPR	QDPR	4	IVW-MRE	0.293200006177759	0.0637771877248582	4.28093203945014e-06	1.340710914083	1.18316933874256	1.51922949343127
11284_24_LAIR1_LAIR1	Sex-combined	distal	11284_24	LAIR1	LAIR1	2	IVW-MRE	-0.0909202928850242	0.000364431279934756	0	0.913090487807304	0.912438513561907	0.913742927914685
11348_132_P4HA2_P4HA2	Sex-combined	distal	11348_132	P4HA2	P4HA2	4	IVW-MRE	-0.170578726083449	0.0252689395644674	1.47306399183771e-11	0.843176707015827	0.80243385774528	0.885988237400289
11486_26_ZNF174_ZN174	Sex-combined	distal	11486_26	ZN174	ZNF174	2	IVW-MRE	-0.112581049897612	0.0258752698578092	1.35571794771934e-05	0.893524924070006	0.849339255024267	0.940009289823179
11540_37_FOXO3_FOXO3A	Sex-combined	distal	11540_37	FOXO3A	FOXO3	3	IVW-MRE	-0.229999169519685	0.040586478334448	1.45411345635901e-08	0.794534262348125	0.73377805971223	0.860321027168151
11591_43_PRC1_PRC1	Sex-combined	distal	11591_43	PRC1	PRC1	2	IVW-MRE	-0.104242278316208	0.013599206136752	1.78384701525373e-14	0.901006976521899	0.877308376064856	0.925345743742358
11593_21_CXCL9_MIG	Sex-combined	distal	11593_21	MIG	CXCL9	2	IVW-MRE	-0.100952750637819	0.0130993829950108	1.29133234439445e-14	0.903975744154154	0.881061770606502	0.927485646615373
11636_33_TAGLN2_Transgelin_2	Sex-combined	distal	11636_33	Transgelin_2	TAGLN2	2	IVW-MRE	-0.206822831008647	0.024457742229746	2.75915177613973e-17	0.81316370461954	0.775102495760694	0.853093899357955
11989_35_EMC1_EMC1	Sex-combined	distal	11989_35	EMC1	EMC1	3	IVW-MRE	-0.0968689269097341	0.0144345848496649	1.9343944619389e-11	0.907674970099903	0.882355085066365	0.933721429489912
12343_14_ACAP2_CENB2	Sex-combined	distal	12343_14	CENB2	ACAP2	2	IVW-MRE	0.0233226523031354	0.00541165002379212	1.6346738970703e-05	1.02359675212198	1.01279700804001	1.03451165696303
12444_39_NR5A2_NR5A2	Sex-combined	distal	12444_39	NR5A2	NR5A2	2	IVW-MRE	-0.18010906064243	0.0264897908449163	1.05210653711746e-11	0.835179121272678	0.792923088002553	0.879687040475678
12538_19_RGS7_RGS7	Sex-combined	distal	12538_19	RGS7	RGS7	2	IVW-MRE	-0.0140947676171091	0.00170623804703006	1.44787240336735e-16	0.986004098576237	0.982712184989968	0.989307039496069
12647_52_SETD2_SETD2	Sex-combined	distal	12647_52	SETD2	SETD2	2	IVW-MRE	-0.1834548	0.02820419	7.793977e-11	0.8323895	0.7876235	0.8796997
12661_44_GABARAPL1_GBRL1	Sex-combined	distal	12661_44	GBRL1	GABARAPL1	2	IVW-MRE	-0.09417859	0.0177794	1.176812e-07	0.9101202	0.8789509	0.9423948
12698_72_KPNA4_IMA4	Sex-combined	distal	12698_72	IMA4	KPNA4	2	IVW-MRE	-0.1185424	0.021794	5.351418e-08	0.8882142	0.8510719	0.9269774
12750_9_ITGB2_LFA_1_beta_2	Sex-combined	distal	12750_9	LFA_1_beta_2	ITGB2	3	IVW-MRE	-0.07333493	0.002292253	1.386135e-224	0.9292895	0.9251238	0.9334741
12779_30_PRDM4_PRDM4	Sex-combined	distal	12779_30	PRDM4	PRDM4	2	IVW-MRE	-0.1655045	0.00733694	1.12831e-112	0.847466	0.8353663	0.859741
12795_2_ZNF566_ZN566	Sex-combined	distal	12795_2	ZN566	ZNF566	2	IVW-MRE	-0.1024168	0.01022814	1.333076e-23	0.9026532	0.8847378	0.9209314
12799_65_DNAJC27_DJC27	Sex-combined	distal	12799_65	DJC27	DNAJC27	2	IVW-MRE	-0.1569903	0.006461511	2.148885e-130	0.8547123	0.843956	0.8656057
13449_25_SF3B4_SF3B4	Sex-combined	distal	13449_25	SF3B4	SF3B4	2	IVW-MRE	-0.6937888	0.1223186	1.411568e-08	0.4996793	0.3931621	0.6350546
13532_25_CNEP1R1_NEPR1	Sex-combined	distal	13532_25	NEPR1	CNEP1R1	2	IVW-MRE	-0.1136709	0.02122318	8.509456e-08	0.8925517	0.8561854	0.9304625
13547_5_HTR7_5HT7R	Sex-combined	distal	13547_5	5HT7R	HTR7	2	IVW-MRE	-0.2072141	0.01972428	8.14612e-26	0.8128456	0.782021	0.8448852
13719_19_PAK4_PAK4	Sex-combined	distal	13719_19	PAK4	PAK4	3	IVW-MRE	-0.3608973	0.06172087	4.997699e-09	0.6970506	0.6176272	0.7866874
13931_22_PSMD9_PSMD9	Sex-combined	distal	13931_22	PSMD9	PSMD9	2	IVW-MRE	0.2071354	0.04544291	5.160722e-06	1.230149	1.12532	1.344744
13936_24_PGK2_PGK2	Sex-combined	distal	13936_24	PGK2	PGK2	2	IVW-MRE	-0.2189497	0.04326222	4.170836e-07	0.8033621	0.73805	0.8744539
13950_9_COL4A3BP_C43BP	Sex-combined	distal	13950_9	C43BP	COL4A3BP	3	IVW-MRE	0.1874625	0.03455778	5.808129e-08	1.206185	1.127192	1.290714
13954_9_GNPNAT1_GNA1	Sex-combined	distal	13954_9	GNA1	GNPNAT1	2	IVW-MRE	0.2401369	0.01050654	1.27557e-115	1.271423	1.245509	1.297877
13982_33_RGS18_RGS18	Sex-combined	distal	13982_33	RGS18	RGS18	3	IVW-MRE	-0.1959494	0.02039431	7.394168e-22	0.8220538	0.7898421	0.8555793
13986_6_LANCL1_LANC1	Sex-combined	distal	13986_6	LANC1	LANCL1	3	IVW-MRE	-0.1831249	0.04039125	5.793853e-06	0.8326642	0.7692866	0.9012631
13991_47_EIF4G3_IF4G3	Sex-combined	distal	13991_47	IF4G3	EIF4G3	2	IVW-MRE	-0.06332161	0.01003881	2.832425e-10	0.9386415	0.9203533	0.9572932
13992_12_NSF_NSF	Sex-combined	distal	13992_12	NSF	NSF	2	IVW-MRE	-0.07476962	0.006579564	6.324444e-30	0.9279572	0.9160672	0.9400016
14039_33_KLK5_kallikrein_5	Sex-combined	distal	14039_33	kallikrein_5	KLK5	2	IVW-MRE	-0.1856918	0.0302606	8.44006e-10	0.8305295	0.7827025	0.881279
14332_3_RALA_RALA	Sex-combined	distal	14332_3	RALA	RALA	2	IVW-MRE	0.2080599	0.01737987	5.022441e-33	1.231287	1.19005	1.273953
15321_8_CPLX2_CPLX2	Sex-combined	distal	15321_8	CPLX2	CPLX2	2	IVW-MRE	-0.3840689	0.07357698	1.789614e-07	0.6810845	0.5896184	0.7867395
15322_35_CRADD_CRADD	Sex-combined	distal	15322_35	CRADD	CRADD	3	IVW-MRE	-0.2744778	0.02145511	1.79128e-37	0.7599689	0.7286733	0.7926086
15336_7_SELM_SELM	Sex-combined	distal	15336_7	SELM	SELM	7	IVW-MRE	-0.3756681	0.03676742	1.656955e-24	0.6868302	0.6390757	0.7381531
15368_3_BMPER_BMPER	Sex-combined	distal	15368_3	BMPER	BMPER	3	IVW-MRE	0.1956983	0.02084219	6.027001e-21	1.21616	1.16748	1.26687
15372_43_BRD2_BRD2	Sex-combined	distal	15372_43	BRD2	BRD2	2	IVW-MRE	-0.07223715	0.00912287	2.408804e-15	0.9303103	0.9138234	0.9470946
15441_6_GM2A_SAP3	Sex-combined	distal	15441_6	SAP3	GM2A	6	IVW-MRE	-0.118407	0.0220602	7.985814e-08	0.8883344	0.8507431	0.9275867
15574_37_CCNA2_Cyclin_A	Sex-combined	distal	15574_37	Cyclin_A	CCNA2	2	IVW-MRE	-0.2491314	0.05735918	1.403222e-05	0.7794776	0.696592	0.8722254
15591_28_GPX1_Glutathione_peroxidase	Sex-combined	distal	15591_28	Glutathione_peroxidase	GPX1	2	IVW-MRE	-0.1667638	0.004669957	2.772958e-279	0.8463995	0.8386876	0.8541822
15596_7_HEXIM1_HEXI1	Sex-combined	distal	15596_7	HEXI1	HEXIM1	2	IVW-MRE	-0.1979522	0.002215334	0	0.8204091	0.8168546	0.8239791
16825_20_ATXN3_ATX3	Sex-combined	distal	16825_20	ATX3	ATXN3	5	IVW-MRE	0.1720554	0.02660053	9.923176e-11	1.187744	1.127405	1.251312
16857_2_RAB2A_RAB2A	Sex-combined	distal	16857_2	RAB2A	RAB2A	2	IVW-MRE	0.2514348	0.03756368	2.178023e-11	1.285869	1.194598	1.384113
16883_57_RAB4A_RAB4A	Sex-combined	distal	16883_57	RAB4A	RAB4A	2	IVW-MRE	0.232676	0.04900073	2.050125e-06	1.261973	1.146409	1.389185
17170_15_CALCB_CALCB	Sex-combined	distal	17170_15	CALCB	CALCB	3	IVW-MRE	-0.07972216	0.01203303	3.465995e-11	0.9233729	0.9018502	0.9454092
17329_2_BDH2_BDH2	Sex-combined	distal	17329_2	BDH2	BDH2	3	IVW-MRE	0.07603367	0.004031366	2.408161e-79	1.078999	1.070507	1.087558
17387_27_NFKBIB_IKB_beta	Sex-combined	distal	17387_27	IKB_beta	NFKBIB	2	IVW-MRE	-0.01241637	0.002870715	1.524048e-05	0.9876604	0.9821188	0.9932332
17462_19_IRF1_IRF1	Sex-combined	distal	17462_19	IRF1	IRF1	2	IVW-MRE	-0.09975907	0.008927582	5.450603e-29	0.9050554	0.8893565	0.9210315
17698_15_WBP2_WBP2	Sex-combined	distal	17698_15	WBP2	WBP2	3	IVW-MRE	-0.08021321	0.00395951	2.997371e-91	0.9229196	0.9157848	0.9301099
17736_105_APTX_APTX	Sex-combined	distal	17736_105	APTX	APTX	3	IVW-MRE	-0.1793336	0.03662585	9.762498e-07	0.8358271	0.7779288	0.8980344
17805_35_SMNDC1_SPF30	Sex-combined	distal	17805_35	SPF30	SMNDC1	2	IVW-MRE	0.2948219	0.00819864	3.549794e-283	1.342887	1.32148	1.364641
18160_2_PCMT1_PIMT	Sex-combined	distal	18160_2	PIMT	PCMT1	3	IVW-MRE	-0.1470273	0.01177418	8.760912e-36	0.8632704	0.8435765	0.8834241
18257_64_SRP19_SRP19	Sex-combined	distal	18257_64	SRP19	SRP19	2	IVW-MRE	0.187626	0.0167542	4.135699e-29	1.206382	1.16741	1.246655
18348_89_HNRNPD_HNRPD	Sex-combined	distal	18348_89	HNRPD	HNRNPD	3	IVW-MRE	0.2067254	0.03132686	4.139934e-11	1.229645	1.156415	1.307512
18382_109_COMT_Catechol_O_methyltransferase	Sex-combined	distal	18382_109	Catechol_O_methyltransferase	COMT	2	IVW-MRE	0.3663784	0.043895	7.019696e-17	1.442501	1.323585	1.5721
18385_4_PSMD10_PSD10	Sex-combined	distal	18385_4	PSD10	PSMD10	4	IVW-MRE	-0.1108019	0.01561468	1.284091e-12	0.895116	0.8681362	0.9229344
18389_11_IFNA1_IFNA1	Sex-combined	distal	18389_11	IFNA1	IFNA1	2	IVW-MRE	-0.09700013	0.00974302	2.377621e-23	0.9075559	0.8903893	0.9250534
18398_1_AKR1D1_AK1D1	Sex-combined	distal	18398_1	AK1D1	AKR1D1	2	IVW-MRE	0.2903777	0.06494301	7.775652e-06	1.336932	1.177142	1.518413
18813_15_DDX19A_DD19A	Sex-combined	distal	18813_15	DD19A	DDX19A	2	IVW-MRE	0.2594349	0.04954937	1.641949e-07	1.296197	1.176234	1.428395
18878_15_GREM1_GREM1	Sex-combined	distal	18878_15	GREM1	GREM1	14	IVW-MRE	0.1696709	0.04116316	3.757415e-05	1.184915	1.093071	1.284476
